shoeName, brand, styleID, retailPrice, lowestResellPrice_StockX, lowestResellPrice_Goat, lowestResellPrice_flightClub, id, silhoutte, Colorway, releaseDate, description
Nike Daybreak Undercover Bright Citron, Nike, BV4594-700, 160, 115, 50, 50, 6374fd7803a96e36ed3d3b92, Nike Daybreak, Bright Citron/Black-Summit White, 2019-08-01, Jun Takahashi's Undercover teamed up with Nike to create the Undercover x Daybreak 'Bright Citron' a bold take on the Daybreak silhouette. The shoe emerges with a low-cut nylon upper finished in Bright Citron and complemented by grey suede on the toe and eyestay. The external heel counter sports a jagged embellishment while underfoot the speckled midsole sports prominent Undercover branding. The outsole keeps the 1979 runner's usual traction pattern.
Nike Classic Cortez Stranger Things Hawkins High School, Nike, CJ6106-100, 120, 178, 130, 130, 6374fd7803a96e36ed3d3b93, Nike Classic Cortez, White/Pine Gree-Cosmic Clay-Sail, 2019-06-27, Released for the third season of Netflix's Stranger Things the Stranger Things x Cortez 'Hawkins High' looks to the local high school for inspiration. The shoe's leather upper appears in white accented by the school's colors of Cosmic Clay and Pine Green. The tongue sports co-branding while the heel patch includes the school's mascot. Underfoot the classic foam tooling includes a Cosmic Clay stripe with a herringbone pattern on the outsole for traction.
Nike Air Zoom Tempo Next% Flyknit Off White White Solar Red, Nike, CV0697-100, 260, 327, 313, 313, 6374fd7803a96e36ed3d3b94, Nike Air Zoom Tempo Next% Flyknit, White/Black-Solar Red, 2021-07-23, Virgil Abloh brings his signature touches to the performance runner on the Off-White x Air Zoom Tempo Next% 'White.' Based on the Air Zoom Alphafly NEXT% the shoe's upper is built with knit finished in white and highlighted by red on the painted Swoosh laces and toggle lacing system. A white plastic zip tie medial-side Helvetica text and 'AIR' on the foam midsole underfoot incorporate the usual Abloh designs with the midsole itself housing Zoom Air in the forefoot for cushioning. A spiked build on the red rubber outsole draws from track spikes.
Nike Classic Cortez Forrest Gump (2018), Nike, 749571-154, 91, 142, 80, 80, 6374fd7803a96e36ed3d3b97, Nike Classic Cortez, White/Varsity Royal-Varsity Red, 2018-01-01, The inimitable Cortez originally designed for the track by Nike co-founder Bill Bowerman has held firm as a brand signifier for over 45 years. This OG colorway which debuted in 1972 made a comeback in 2016. The retro features the same premium white leather construction as the original with a red Swoosh on the side panels ND a blue accent at the midsole.
Nike Shox R4 Neymar Black, Nike, BV1387-001, 150, 74, 61, 61, 6374fd7803a96e36ed3d3b98, Nike Shox R4, Black/Challenge Red-Metallic Silver, 2019-05-30, A collaboration between Nike and Neymar Jr. the Neymar Jr. x Shox R4 'São Paulo Markets' features inspiration from São Paulo's busy marketplaces. The shoe's leather and woven upper works a gradient mix of Challenge Red and green into its upper with a black base for contrast. Perforations throughout are included for breathability while Shox columns at the heel provide cushioning. The tongue and insole sport Neymar branding.
Nike Flow 2020 ISPA Desert Dust, Nike, DM2830-200, 180, 100, 103, 100, 6374fd7803a96e36ed3d3b9f, Nike Flow 2020 ISPA, Desert Dust/Bronze Eclipse-Black, 2021-07-13, Releasing through Nike's experimental ISPA line the ISPA Flow 2020 'Desert Sand' sports an earthy colorway. The bold silhouette is built with a textile base overlaid by mesh panels and secured by a unique pull-string lacing system. Embroidered designs accent the look while a molded semitranslucent TPU heel counter offers stability. Underfoot a textured foam midsole is included for cushioning.
Nike Free Run Trail Crater Cream Orange, Nike, DC4456-100, 110, 65, 60, 56, 6374fd7803a96e36ed3d3ba7, Nike Free Run Trail Crater, White/Cream/Cave Stone/Orange, 2021-08-17, The Free Run Trail Crater 'Cream Orange' brings a minimalist look to its flexible construction. The shoe's upper is built with a mix of mesh and transparent ripstop highlighted by the orange hits on the eyelets and Swoosh branding joined by a similar hit on the tongue tag. A heel pull-loop is included for easy on and off while underfoot a Crater foam Nike Free midsole provides cushioning working with flex grooves for flexibility. The rubber pods on the outsole include Nike Grind offering traction.
Nike Pegasus Trail 2 Gore-Tex Black, Nike, CU2016-001, 160, 106, 105, 105, 6374fd7803a96e36ed3d3ba8, Nike Pegasus Trail 2 Gore-Tex, Black/Black-Black, 2020-11-05, The Pegasus Trail 2 Gore-Tex 'Black Metallic Dark Grey' brings a neutral look to its performance running construction. The shoe's mesh upper appears in black Metallic Dark Grey and Iron Grey with Gore-Tex Invisible Fit technology supporting the build. The tongue and heel branding offer reflective detailing while underfoot a full-length React foam midsole provides cushioning. The rubber outsole incorporates a bike-tire tread for traction.
Nike Flyknit Racer Oreo 2, Nike, 526628-012, 150, 190, 120, 120, 6374fd7803a96e36ed3d3baa, Nike Flyknit Racer, Black/White, 2015-05-08, The Flyknit Racer 'Oreo 2.0' sports a familiar mix of black and white on its Flyknit construction complemented by a white Swoosh and a black tongue. The sock-like collar and Flywire cables add support up top with a two-tone Phylon midsole providing support underfoot. The shoe was originally released at NikeTown London before launching in all of Europe and finally North America.
Nike React Vision White Iron Grey, Nike, CD4373-100, 140, 140, 103, 103, 6374fd7803a96e36ed3d3bac, Nike React Vision, White/Iron Grey-Vast Grey-Honeycomb, 2020-02-06, The React Vision 'Honeycomb' released as part of Nike's D/MS/X line. The shoe's upper is built with mesh highlighted by hits of yellow on the Swoosh branding and heel. Semitranslucent grey emerges on the external heel counter which provides stability while tongue and heel pull-loops provide easy on and off. Underfoot a React midsole provides cushioning giving way to an outsole with a series of rubber pods for traction.
Nike Air Zoom Spiridon Cage 2 Cardinal Red (W), Nike, CD3613-600, 140, 152, 120, 120, 6374fd7803a96e36ed3d3baf, Nike Air Zoom Spiridon, Cardinal Red/Cardinal Red, 2020-04-13, The Wmns Zoom Spiridon Cage 2 'Cardinal Red' is a women's shoe with vibrant accents. The shoe's breathable build includes a mesh base overlaid by synthetic leather which sports further mesh detailing on the forefoot and quarter panel. The tongue and heel add reflective detailing while underfoot the foam midsole includes caged Zoom Air in the heel for cushioning.
Nike Air Presto Australia Olympic (2020), Nike, CJ1229-301, 140, 65, 69, 69, 6374fd7803a96e36ed3d3bb1, Nike Air Presto, Fresh Water/Tour Yellow-Midnight Navy-White, 2020-08-14, Originally made for Australia at the 2000 Olympics the Air Presto 'Australia' released in July 2020. True to the original the shoe's upper is built with a stretch mesh upper finished in Freshwater and overlaid by a semitranslucent TPU cage that's worked into the lacing system. The toe box sports embroidered stars as a nod to the country's flag with a circular 'AUS' patch on the tongue. An Air midsole provides cushioning underfoot.
Nike Cortez Kenny 3 Kendrick Lamar TDE the Championship, Nike, BV0833-016, 100, 140, 55, 55, 6374fd7803a96e36ed3d3bb5, Nike Cortez Kenny 3, Black/White-Gym Red, 2018-06-22, As his third collaboration with Nike Sportswear Kendrick Lamar’s ‘Bet It Back’ edition of the Cortez Kenny 3s flaunts a black suede and nylon upper accented by a red ribbon along the tongue reb heel tab and embroidered lettering on the toe (reading 'DAMN' in Chinese characters). Completing the look are a white leather Swoosh black and white foam midsole and serrated outsole.
Nike Zoom Superfly Elite 2 Barely Volt, Nike, CD4382-700, 150, 101, 34, 34, 6374fd7803a96e36ed3d3bb8, Nike Zoom Superfly Elite 2, Barely Volt/Dynamic Turquoise/Black/Hyper Orange, 2021-11-16, Adding a bit of color to the track shoe made for sprinters is the Nike Zoom Superfly Elite 2 'Barely Volt Hyper Orange.' A neon green finish is added to the AtomKnit upper with a Flyknit fabric that's stretched steamed and set making a contoured fit that allows enhanced breathability and minimal moisture absorption. On the bottom is a turquoise-colored outsole plate equipped with eight removable stainless-steel pins that deliver optimal traction.
Nike React Infinity Run Platinum Tint Pink Blast, Nike, CD4371-004, 160, 65, 111, 111, 6374fd7803a96e36ed3d3bbc, Nike React Infinity Run, Platinum Tint/Black-Pink Blast, 2020-01-16, Tailored for a fusion of stability and ultra-comfortable cushioning Nike's React Infinity Run works to reduce running injuries. Revealed in January 2020 this version is outfitted with a Flyknit bootie for a snug fit bright collar trim and a distinctive lacing system. Gradient-hued layers on the counter display redesigned Swooshes. Secured by a Pink Blast heel clip the exaggerated React foam midsole promotes a smooth ride on the outsole's full tread.
Nike React Element 87 Sail Light Bone, Nike, AQ1090-100, 160, 223, 200, 179, 6374fd7803a96e36ed3d3bbe, Nike React Element 87, Sail/Light Bone-White-Rush Orange, 2018-07-13, Designed for casual wear both the super-soft React midsole optimized for lightweight cushioning and an all-new translucent top made of TPE yarn translucent textile define the React Element. While mixed materials and exposed stitching can be discovered throughout the wavy trail-style lacing scheme is particularly noticeable. A low-slung swoosh of tan and red accents completes the sporty look of this hybrid sneaker.
Nike ACG Air Nasu Gore-Tex Clay Green, Nike, CW6020-300, 140, 140, 60, 60, 6374fd7803a96e36ed3d3bc0, Nike ACG Air Nasu Gore-Tex, Clay Green/Olive Aura, 2021-02-11, The ACG Air Nasu GTX 'Clay Green' features an outdoor construction fit for its namesake Japan's Mount Nasu. The shoe's upper is built with textile finished in black and lined with waterproof Gore-Tex. Fused overlays support the fit finished in green with toggle laces securing the design. The webbing eyelets and heel patch provide visibility via reflective detailing while underfoot the outsole incorporates a lugged traction pattern to complete the build.
Nike Crater Impact Football Grey (W), Nike, CW2386-002, 100, 50, 44, 44, 6374fd7803a96e36ed3d3bc2, Nike Crater Impact, Football Grey/Hyper Crimson/Black/Volt, 2021-04-08, Featuring a track-inspired look the Wmns Crater Impact 'Football Grey' sports vibrant accents. The shoe's upper is built with a mesh base secured by 100% recycled polyester laces and highlighted by the straight-edged overlays and embroidered Swoosh branding. Underfoot a Crater foam midsole with 12% recycled content provides cushioning giving way to a rubber outsole that includes Nike Grind rubber.
Nike Waffle Trainer 2 Athletic Club White Gym Red, Nike, DJ6054-101, 100, 73, 41, 41, 6374fd7803a96e36ed3d3bc3, Nike Waffle Trainer 2, White/Light Smoke Grey/Hyper Royal/Gym Red, , The Nike Waffle Trainer 2 ‘White Light Smoke Grey Gym Red’ brings vintage running style to a casual silhouette made for everyday wear. Textured white textile is utilized on the upper bolstered with grey hairy suede overlays and accented with a crimson leather Swoosh. ‘Nike Athletics Club’ branding decorates a grey fleece insole red leather heel tab and a woven tag looped over an exposed foam tongue. The sneaker rests on a wedge-shaped foam midsole supported underfoot by a waffle-traction rubber outsole.
Nike React Presto Barely Volt, Nike, AV2605-700, 120, 108, 95, 95, 6374fd7803a96e36ed3d3bc4, Nike React Presto, Barely Volt/Hyper Crimson-Blue Gaze-Volt-White, 2019-05-16, The React Presto 'Psychedelic Lava' is a May 2019 release with a colorway more fit for its early 2000s predecessor. The shoe's flexible upper is finished in Barely Volt supported by a white midfoot cage and accented by hits of Hyper Crimson and Blue Glaze. All three colors come together on the heel of the React midsole which sports traction pods that continue onto the outsole. The insole of the shoe sports graphics from Monica Taylor who helped launch the Air Presto's 't-shir for your feet' ad campaign.
Nike Flyknit Trainer White Black (2017), Nike, AH8396-100, 150, 304, 285, 285, 6374fd7803a96e36ed3d3bc5, Nike Flyknit Trainer, White/Black-White, 2017-08-24, A 2017 release the Flyknit Trainer 2017 'OG' recreates one of the silhouette's OG looks. Released in Europe a month before arriving in North America the shoe's simple two-tone look combines black and white throughouts its patterned Flyknit upper supported by Flywire cables and a Phylon midsole.
Nike Shox TL White Metallic Silver (W), Nike, AR3566-100, 170, 329, 120, 120, 6374fd7803a96e36ed3d3bc6, Nike Shox TL, White/Metallic Silver-Max Orange-White, 2019-05-01, The Wmns Shox TL 'White Silver' released in July 2019 bringing back the 2003 OG. The low-profile shoe sports a mesh base overlaid by TPU strips for support with a mesh-lined tongue for further breathability. Finished primarily in white metallic silver overlays the heel and Swoosh branding. Underfoot the classic tooling includes Shox columns throughout the fit for cushioning.
Nike Mars Yard Tom Sachs (TD), Nike, BV1036-100, 80, 212, 192, 192, 6374fd7803a96e36ed3d3bc7, Nike Mars Yard, Natural/Sport Red-Maple, 2019-10-09, The Tom Sachs x NikeCraft Mars Yard TD dropped in 2019 giving a future generation of sneakerheads the chance to lace up the coveted sneaker that instantly sold out in 2017. Like its adult-sized predecessor this toddler version features an off-white mesh upper with tan suede overlays and a red leather Swoosh. This pair adds an adjustable Velcro strap and a Free-inspired sole unit.
Nike Air Huarache Gym Red (W), Nike, 634835-601, 110, 73, 60, 60, 6374fd7803a96e36ed3d3bcd, Nike Air Huarache, Gym Red/Gym Red, 2015-11-20, The women’s Air Huarache gets entirely dipped in a rich Gym Red hue. The build is mostly true to the original 1991 iteration of the shoe as envisioned by Nike design legend Tinker Hatfield. Shiny nylon is used on the toe box while leather overlays support a stretchy neoprene interior bootie and a molded heel strap provides added stability. It all rides on a matching red phylon midsole.
Nike Free Metcon 3 Black, Nike, CJ0861-001, 120, 81, 80, 80, 6374fd7803a96e36ed3d3bd2, Nike Free Metcon 3, Black/Black/Volt/Anthracite, 2020-04-01, The Free Metcon 3 'Anthracite' blacks out its performane training construction. The shoe's upper is built with mesh and supported by no-sew overlays while the Swoosh branding offers the only hit of contrast. The side wall includes rigid inserts to bolster the fit while underfoot the midsole combines Nike Free in the forefoot with a wide heel to anchor the design.
Nike Air Zoom Pegasus 37 Shield Black Anthracite, Nike, CQ7935-001, 130, 87, 55, 40, 6374fd7803a96e36ed3d3bd4, Nike Air Zoom Pegasus 37 Shield, Black/Anthracite, 2020-11-06, The Air Zoom Pegasus 37 Shield 'Black Anthracite' features a blacked-out colorway on its performance running construction. The shoe's upper features a half-length weatherized shroud treated with a DWR (durable water-repellent) coating finished in black and complemented by hits of Anthracite. Reflective detailing is included for visibility while underfoot the React foam midsole houses Zoom Air in the forefoot for cushioning giving way to a Storm-Tread outsole that draws from winter tires.
Nike ZoomX Vaporfly Next% Volt, Nike, AO4568-300, 250, 240, 150, 150, 6374fd7803a96e36ed3d3bd5, Nike ZoomX Vaporfly Next%, Electric Green/Black-Guava Ice, 2019-04-28, Designed for long-distance running the ZoomX Vaporfly NEXT% 'Electric Green' features a lightweight construction. The shoe's VaporWeave mesh construction appears in Electric Green supported by a tonal eyestay. Black branding contrasts the design while underfoot a ZoomX midsole provides cushioning with a tapered heel promoting a more natural stride. The outsole includes forefoot traction that draws from insights provided by Mo Farah Geoffrey Kirui and Eliud Kipchoge.
Nike React Element 87 Undercover Light Beige Chalk, Nike, BQ2718-200, 180, 140, 66, 66, 6374fd7803a96e36ed3d3bd7, Nike React Element 87, Light Biege Chalk/Signal Blue, 2018-09-13, UNDERCOVER founder Jun Takahashi teamed up with Nike for this collaborative rendition of the Light Beige React Element 87. The sneaker incorporates a trio of neutral tones including tan royal and burgundy throughout the branding and translucent upper. This iteration of Nike’s React Element sports premium leather and suede on the eyestay. A React midsole unit provides lightweight reactive cushioning.
Nike React Phantom Run Flyknit Premium Black Metallic Gold (W), Nike, CZ4830-001, 140, 135, 150, 125, 6374fd7803a96e36ed3d3bd8, Nike React Phantom Run Flyknit Premium, Black/White/Metallic Gold, 2020-10-15, The Wmns React Phantom Run Flyknit 2 Premium 'Black Metallic Gold' emerges with an elevated colorway. The shoe's upper is built with Flyknit Loft finished with a black base that works metallic gold fibers into its construction. More metallic gold marks the heel counter while Flywire cables over the midfoot support the fit in place of traditional laces. Underfoot a React foam midsole provides cushioning.
Nike Air Zoom Pegasus 36 Trail Gyakusou Yellow, Nike, CD0383-700, 160, 82, 65, 65, 6374fd7803a96e36ed3d3bd9, Nike Air Zoom Pegasus 36 Trail, Mineral Yellow/Deep Pewter, 2019-09-26, Dropping as part of the brands’ Fall 2019 collection the Gyakusou x Nike Air Zoom Pegasus 36 Trail 'Yellow' finds UNDERCOVER founder Jun Takahashi shifting his focus from street running to the trail. The versatile sneaker uses a convenient toggle lacing system on a water-repellent mesh upper finished in a dark yellow hue. A rose graphic on the quarter panel complements Gyakusou branding at the heel.
Nike Cortez Day of the Dead (2019), Nike, CT3731-001, 120, 229, 252, 189, 6374fd7803a96e36ed3d3bde, Nike Cortez, Black/White-Orange Blaze, 2019-10-25, The Cortez 'Day of the Dead' dropped in October 2019 as part of a three-piece Nike Sportswear pack celebrating the Mexican holiday known as Dia de Los Muertos. Dressed in black suede the low-top silhouette features contrast orange stitching and a white Swoosh covered in a reflective skull print. A candle-stick graphic on the custom sockliner is the finishing touch.
Nike React Vision Light Bone Terra Blush Photo Blue, Nike, CD4373-001, 140, 101, 120, 120, 6374fd7803a96e36ed3d3bdf, Nike React Vision, Light Bone/Terra Blush-Photo Blue, 2020-03-12, The React Vision 'Desert Oasis' released as part of Nike's concept-drive D/MS/X line. Built with seamless mesh the shoe's neutral base is highlighted by leather eyelets. Tongue and heel pull-loops provide easy on and off while an external heel counter is included for stability. Underfoot the React midsole provides cushioning giving way to rubber pods on the outsole for traction.
Nike React Element 87 Undercover Volt, Nike, BQ2718-700, 180, 152, 140, 140, 6374fd7803a96e36ed3d3be1, Nike React Element 87, Volt/University Red-Black-White, 2018-09-13, Nike’s React Element 87 collaborated with Japanese retailer UNDERCOVER to launch a quartet of new colorways in 2018 including this Volt version. The shoe features a translucent textile upper atop a blue all-terrain outsole. Distinguished by its deconstructed look the Volt reveals layered panels with exposed stitching and rugged trail-style laces. Low-slung Swooshes and UNDERCOVER branding at midfoot round off the look.
Nike Shox R4 Neymar White, Nike, BV1387-002, 150, 85, 79, 79, 6374fd7803a96e36ed3d3be2, Nike Shox R4, Platinum Tint/Platinum Tint, 2019-05-30, Nike teamed up with soccer superstar Neymar Jr. to create the Neymar Jr. x Shox R4 'Platinum Tint.' The shoe's leather and woven upper is finished in Platinum Tint with perforations throughout for breathability. A series of Swooshes emerge on the side wall with hits of red that match the Shox columns in the heel. The tongue and insole sport Neymar branding.
Nike Waffle Debut Black White, Nike, DH9522-001, 70, 37, 26, 26, 6374fd7803a96e36ed3d3be4, Nike Waffle Debut, Black/White, 2022-02-01, The Nike Waffle Debut ‘Black White’ brings modern details to a retro-inspired silhouette that takes its cues from vintage runners from the ‘70s. The upper pairs breathable black nylon with tonal suede overlays and a plush exposed-foam tongue. An oversized white leather Swoosh features an extended tail that forms a pull loop at the heel. The sneaker rides on a plush foam midsole rendered in a modern wedge shape with a crisp white finish. Underfoot the rubber outsole connects to Nike heritage by way of a classic waffle traction pattern.
Nike Sock Dart Triple Black, Nike, 819686-001, 130, 98, 80, 80, 6374fd7803a96e36ed3d3be5, Nike Sock Dart, Black/Black-Volt, 2016-07-01, The Sock Dart 'Triple Black' blacks out its running design with the monochromatic look taking over the woven jacquard upper and normally translucent midfoot strap. The Phylon midsole and flex grooved outsole complete the one-tone look.
Nike Daybreak Undercover University Red (W), Nike, CJ3295-600, 170, 142, 60, 60, 6374fd7803a96e36ed3d3be8, Nike Daybreak, University Red/Black-Spruce Aura, 2019-07-31, The Undercover x Wmns Daybreak released in August 2019 a follow-up to a number of colorways from Nike and Jun Takahashi's Undercover. Continuing the collaborative effort the shoe emerges with a bold construction built with nylon leather and suede finished in white University Red and black. The exaggerated heel counter supports the fit while staying true to Undercover's aesthetic. Underfoot a branded speckled foam midsole gives way to a black rubber outsole with a prominent waffle tread.
Nike Air Tailwind 79 Indigo Force, Nike, 487754-405, 90, 52, 50, 50, 6374fd7803a96e36ed3d3be9, Nike Air Tailwind 79, Indigo Force Black Team Orange White, 2018-12-20, Taking style cues from the designs of the 1970s the Tailwind 79 OG 'Indigo Force' showcases a airflow-enhanced mesh upper with coordinating suede overlays on the toe box mudguard heel and eyestay. The shoe also features white leather accents and a retro-flavor nylon tongue for comfort.
Nike Zoom Haven 97 CLOT White Royal, Nike, AO2134-101, 200, 89, 40, 40, 6374fd7803a96e36ed3d3beb, Nike Zoom Haven 97, White/Sail-Deep Royal Blue-University Red, 2019-05-08, The CLOT x Air Max 97 Haven 'Royal Red' debuted at Paris Fashion Week. A collaboration between Nike and CLOT the shoe's hybrid upper combines elements of the Air Max 97 and Zoom Haven featuring an intricate lacing system that's worked throughout the side wall. Finished in red white and blue mesh sections are included for breathability. Underfoot a full-length Max Air unit is included for cushioning while a gum rubber outsole provides traction.
Nike React Infinity Run Flyknit A.I.R Sail, Nike, CV9312-100, 160, 128, 110, 110, 6374fd7803a96e36ed3d3bec, Nike React Infinity Run Flyknit A.I.R, Sail/Track Red-Laser Orange-Black, 2020-05-14, The React Infinity Run Flyknit 'A.I.R.' released as part of the Artist in Residence series. Designed with the help of A. Savage the shoe's neutral Flyknit upper is accented by a no-sew heel overlay sporting a multicolor print drawing from the colors of a fictional country. 'A.I.R. is All I Own' appears on the laces while a React midsole provides cushioning underfoot.
Nike React Presto Teal Tint Oxygen Purple (W), Nike, CJ4982-317, 120, 61, 61, 61, 6374fd7803a96e36ed3d3bed, Nike React Presto, Teal Tint/White-Washed Coral-Oxygen Purple, 2019-05-16, The Wmns Presto React 'Teal Tint' updates the classic runner with React foam cushioning. The shoe's colorful upper includes a mesh and neoprene construction in Teal Tint supported by an Oxygen Purple lacing cage and Bleached Coral suede. The React tooling includes traction pods underfoot that climb up the sides of the midsole.
Nike Air Mowabb NXN Olivia Kim No Cover (W), Nike, CK3312-001, 190, 110, 85, 85, 6374fd7803a96e36ed3d3bee, Nike Air Mowabb NXN, Black/Gym Red-Light British Tan, 2019-11-08, The Olivia Kim x women’s Air Mowabb 'No Cover' dropped in 2019 as a collaborative capsule from Nike and Nordstrom’s stylish VP of Creative Projects. Olivia’s take on the classic sneaker-boot hybrid features a brown and black nubuck upper meant to evoke ‘90s East Coast hip hop while the contrasting teal and red accents give the nod to the same era’s energetic rave culture.
Nike React Runner ISPA Wolf Grey Dusty Peach, Nike, CT2692-001, 160, 69, 47, 47, 6374fd7803a96e36ed3d3bf0, Nike React Runner ISPA, Wolf Grey/Sapphire-Dusty Peach, 2019-06-06, The React WR ISPA 'Wolf Grey' is designed for city running. The shoe emerges with a colorway to match sporting a Wolf Grey finish on its mesh upper. An integrated tongue is supported by reflective lacing while branded tape and asymmetrical pull-tabs bring color to the look. Underfoot a React foam midsole provides cushioning and the outsole includes rubber traction pods that climb up the side wall.
Nike Waffle Racer Comme des Garcons Black, Nike, CU9080-002, 210, 340, 316, 316, 6374fd7803a96e36ed3d3bf3, Nike Waffle Racer, Black/Black-Black, 2020-02-27, adidas tapped Rei Kawakubo's fashion label to create the Comme des Garçons x Waffle Racer 'Black.' Released exclusively at Dover Street Market the shoe's upper appears entirely in black contrasted only by the tongue and heel branding. Built with suede and complemented by frayed textile Swoosh branding the upper is supported by an outsole with a prominent traction pattern.
Nike ZoomX Invincible Run Flyknit White Black (W), Nike, CT2229-103, 180, 75, 63, 63, 6374fd7803a96e36ed3d3bf4, Nike ZoomX Invincible Run Flyknit, White/Black/White, 2021-06-29, The Wmns ZoomX Invincible Run Flyknit 'White Black' is a performance running shoe that incorporates a stylized mix of classic hues into its construction. The shoe's Flyknit upper appears with black and white woven into its build sporting targeted zones of breathability. An external heel counter is included for cushioning while underfoot a speckled ZoomX foam midsole offers cushioning. A modified waffle pattern on the data-informed rubber outsole is included for traction.
Nike Air Safari Atmos (2018), Nike, AO3298-800, 110, 150, 61, 61, 6374fd7803a96e36ed3d3bfe, Nike Air Safari, Monarch/Flax-Mahogany Mink-Yellow Ochre, 2018-06-25, The Air Safari SE 'Atmos' features inspiration from atmos' 2003 Air Max 1 collaboration. Repurposing the safari print the shoe emerges with the pattern on the toe and collar with the rest of the design emerging in a canvas and suede build finished in Monarch Flax Mahogany Mink and Yellow Ochre. A white Air midsole gives way to a gum rubber waffle outsole.
Nike React Runner ISPA Ghost Aqua Total Crimson, Nike, CT2692-400, 160, 60, 55, 55, 6374fd7803a96e36ed3d3c00, Nike React Runner ISPA, Ghost Aqua/Total Crimson-Black, 2019-06-06, The React WR ISPA 'Ghost Aqua' emerges with vibrant accents on its utility-inspired design. The shoe's upper is built with a mesh bootie construction supported by an integrated tongue. Reflective detailing emerges on the laces while the deconstructed look is highlighted by hits of Total Crimson throughout. Underfoot a black React midsole provides cushioning giving way to an outsole with traction pods that climb up the heel and toe.
Nike Epic React Flyknit White Racer Blue Pink Blast, Nike, AQ0067-101, 150, 174, 153, 153, 6374fd7803a96e36ed3d3c08, Nike Epic React Flyknit, White/White-Racer Blue-Pink Blast, 2018-02-22, Released in February 2018 Nike's Epic React Flyknit was the first runner to sport the brand’s innovative new foam cushioning system that offered both a satisfying fit and some spring in your step. One of the inaugural colorways the ‘OG’ boasts a Flyknit upper and textured React midsole dressed in white while accenting pops of color are seen at the pull loop in yellow heel counter in Racer Blue and heel shelf in dark pink. Its translucent rubber outsole also features an icy blue hue at the toe and heel.
Nike Crater Impact Summit White Grey Fog (W), Nike, CW2386-100, 100, 61, 49, 49, 6374fd7803a96e36ed3d3c0a, Nike Crater Impact, Summit White/Platinum Tint/Photon Dust/Grey Fog, 2021-04-08, A track-inspired shoe the Wmns Crater Impact 'Summit White Grey Fog' also features a sustainable construction. Built with mesh the shoe's upper appears in off-white highlighted by the zigzag stitching and heel pull-loop which are finished in orange. Embroidered Swoosh branding and straight-edged overlays are the product of the shoe's more efficient construction while underfoot a Crater foam midsole which incorporates Nike Grind provides cushioning.
Nike Sock Dart Black White, Nike, 833124-001, 130, 198, 100, 80, 6374fd7803a96e36ed3d3c0b, Nike Sock Dart, Black/Black-White, 2016-04-22, The Nike Sock Dart SE takes on a simple colorway distinguished by an all-black finish on the breathable mesh upper. A perforated forefoot strap and reinforced toe bumper are similarly rendered in black while a molded heel piece delivers a contrasting pop of white. The slip-on silhouette rests on a lightweight white midsole with black speckled detailing.
Nike Flyknit Racer Oreo, Nike, 526628-101, 150, 221, 224, 224, 6374fd7803a96e36ed3d3c0d, Nike Flyknit Racer, Black/White, 2013-06-21, The Flyknit Racer 'Oreo 1.0' features a colorway based on a 2013 model working a mix of black and white into its Flyknit build. The midfoot and toe box sport Volt accents while Flywire cables promote a locked-down fit. The black and white tooling includes a Phylon midsole and rubber outsole.
Nike Aqua Rift Volt Fuchsia (W), Nike, CW7164-700, 140, 66, 77, 77, 6374fd7803a96e36ed3d3c0f, Nike Aqua Rift, Volt/Fuchsia Blast-Black-Pistachio Frost-Gold, 2020-04-27, The Wmns Aqua Rift 'Volt Fuchsia' brings a vibrant look to its slip-on construction. Built with neoprene the upper is supported by an adjustable forefoot strap with mesh inserts providing breathability. The shoe's split-toe construction borrows from the Air Rift while underfoot the white foam midsole takes inspiration from Japanese sandals.
Nike React Infinity Run Flyknit 2 Black White Racer Blue Cyber, Nike, CT2357-100, 160, 109, 79, 79, 6374fd7803a96e36ed3d3c10, Nike React Infinity Run Flyknit 2, White/Black-Racer Blue-Cyber, 2021-01-07, The React Infinity Run Flyknit 2 'Racer Blue Cyber' brings vibrant accents to a running shoe designed for performance. The shoe's upper is built with Flyknit that's finished in a mix of black and grey incorporating strengthened zones around the toe eyestay and heel. Supported by integrated Flywire cables and a Racer Blue external heel counter the upper is also highlighted by a Cyber Swoosh. Underfoot a rocker React midsole provides cushioning while promoting a more natural stride giving way to a rubber outsole for traction.
Nike Daybreak Cool Grey Hyper Grape, Nike, BV7725-001, 100, 100, 85, 65, 6374fd7803a96e36ed3d3c13, Nike Daybreak, Cool Grey/Hyper Grape-Wolf Grey, 2019-06-22, The Daybreak SP 'Hyper Grape' brings a largely neutral colorway to the 1979 runner. Released in June 2019 the shoe's nylon and hairy suede upper appears in Cool Grey and Wolf Grey accented by a Hyper Grape Swoosh on the side wall. A white foam midsole provides cushioning underfoot with an exaggerated rubber outsole included for traction.
Nike Cortez Basic Nylon Compton, Nike, 902804-001, 75, 269, 650, 650, 6374fd7803a96e36ed3d3c15, Nike Cortez Basic Nylon, Black/White-Metallic Gold, 2017-06-01, The Cortez Basic Nylon 'Compton' pays tribute to the silhouette's popularity in Compton. Featuring a black nylon upper with suede overlays on the eyelets toe and heel the heel patch sports 'Compton.' The heel also sports 'CPT' in metallic gold with more metallic gold on the lace deubré and tongue tag.
