shoeName, brand, styleID, retailPrice, lowestResellPrice_StockX, lowestResellPrice_Goat, lowestResellPrice_flightClub, id, silhoutte, Colorway, releaseDate, description
Nike Air Force 1 Low Silver Snake (2021), Nike, DJ6033-001, 130, 105, 90, 89, 6374fd9903a96e36ed3d46ee, Nike Air Force 1 Low, Black/Silver-Black, 2021-02-11, Originally released in 2001 as one of three CO.JP Air Force 1 'B' styles the Air Force 1 '3M Snake' 2021 released in February 2021. The shoe's upper is built with a black leather base overlaid by matte silver and accented by faux snakeskin detailing on the Swoosh branding. The usual perforations on the toe box provide breathability while underfoot the midsole houses Air for cushioning giving way to a concentric rubber outsole for traction.
Nike Air Force 1 Low G-Dragon Peaceminusone Para-Noise, Nike, AQ3692-001, 200, 299, 247, 234, 6374fd9903a96e36ed3d46f2, Nike Air Force 1 Low, Black/White, 2019-11-23, The G-Dragon x Air Force 1 '07 'Para-noise' showcases the K-pop star’s unique take on the venerable Nike silhouette. The black coating on the sneaker’s leather upper is designed to wear away with time revealing a colorful design created by G-Dragon himself. Additional personal touches include an embroidered daisy on the tongue and black brush-stroke effects on the white midsole.
Jordan 1 Retro High Game Royal, Jordan, 555088-403, 160, 330, 310, 220, 6374fd9903a96e36ed3d46f3, Jordan 1 Retro High, Game Royal/Black-Summit White, 2018-07-18, Placing a new palette on a classic silhouette the Air Jordan 1 Retro High OG 'Game Royal' keeps the iconic color-blocked aesthetic of the ‘Chicago’ variant but swaps red for Game Royal blue. The sneaker keeps its Summit White side panel and toe box along with its black Swoosh and Wings logo.
Jordan 1 Retro High Trophy Room Chicago, Jordan, DA2728-100, 190, 1325, 1290, 1290, 6374fd9903a96e36ed3d46f6, Jordan 1 Retro High, White/Varsity Red-Sail-Black, 2021-02-10, The Trophy Room x Air Jordan 1 Retro High OG SP 'Chicago' was limited to just 12000 pairs. Inspired by 'the freezeout' in which a rookie Michael Jordan was reportedly denied the ball by his veteran teammates at the 1985 NBA All-Star Game the shoe emerges with a frozen finish throughout its construction. Designed by Marcus Jordan's sneaker boutique the shoe's upper is built with leather finished in white black and Varsity Red with the lateral heel sporting Michael Jordan's signature. Underfoot an off-white Air midsole provides cushioning giving way to a translucent rubber outsole with a concentric pattern for traction.
Jordan 1 Low Mulberry (W), Jordan, DC7268-500, 110, 63, 64, 64, 6374fd9903a96e36ed3d46f7, Jordan 1 Low, Light Mulberry/Black, 2021-11-11, Treating the classic silhouette to a refreshed two-tone color scheme is the women's Air Jordan 1 Low SE 'Light Mulberry.' A vibrant violet hue is featured on the leather upper with contrasting black branding elements that include a tumbled leather Swoosh a stitched Wings logo on the heel overlay and an embroidered Jumpman on the nylon tongue. The low-top is built on a durable rubber cupsole with off-white sidewalls and a purple rubber outsole.
Nike Air Force 1 Low CLOT Blue Silk, Nike, CJ5290-400, 250, 278, 250, 179, 6374fd9903a96e36ed3d46f8, Nike Air Force 1 Low, University Blue/White-Gum, 2019-11-11, The CLOT x Air Force 1 PRM 'Royal Silk' dropped in 2019 marking the third AF1 collaboration between Nike and the Hong Kong streetwear brand. Reflecting the concept of yin and yang the sneaker’s embroidered Game Royal silk upper is meant to be worn away with wear revealing a hidden grey leather build underneath. A grippy gum rubber outsole anchors the unique design.
Nike Air Max 1 Patta Waves Rush Maroon (without Bracelet), Nike, DO9549-001, 160, 109, 105, 105, 6374fd9903a96e36ed3d46fb, Nike Air Max 1, Metallic Silver/Rush Maroon, 2021-11-19, Remixing the vintage running shoe from 1987 with the Amsterdam retailer's take is the Patta x Nike Air max 1 'Rush Maroon.' The upper is made of silver mesh with contrasting maroon leather overlays including a wavy mudguard marked with an embroidered mini-Swoosh on the lateral side. Nike Air branding on the heel overlay features orange lettering which matches the sneaker's upper eyelets and textile collar lining. Patta's script logo is on the woven tongue tag with lightweight cushioning in the off-white polyurethane midsole with a visible Air unit nestled under the heel.
Jordan 1 Retro High Union Los Angeles Black Toe, Jordan, BV1300-106, 190, 1115, 1200, 1200, 6374fd9903a96e36ed3d46fc, Jordan 1 Retro High, White/Black-Varsity Red-Wolf Grey, 2018-11-17, The Union x Air Jordan 1 Retro High 'Black Toe' draws inspiration from the venerable Los Angeles retailer's love of thrifting and DIY culture creating a new take on the sneaker that started it all. In addition to a pre-yellowed midsole for a vintage look a mismatched collar is attached to the rest of the upper with zigzag stitching a creative nod to makeshift design.
Jordan 1 Low SNKRS Day (W), Jordan, DN6998-700, 120, 81, 79, 65, 6374fd9903a96e36ed3d46ff, Jordan 1 Low, White/Yellow-Clear-Leopard, 2021-08-08, Giving the nod to the fourth anniversary of the SNKRS app in Europe the Air Jordan 1 Low 'SNKRS Day' released on August 8 2021. Built with leather the shoe's upper appears in yellow overlaid by tan suede and supported by a mesh collar. The Swoosh and forefoot overlay are built with suede sporting a series of leopard spots to accent the design. The SNKRS anniversary date joins Jumpman branding on the tongue tag while underfoot more leopard sports appear through the translucent rubber outsole which offers traction.
Nike Air Force 1 Low Kith Knicks Home, Nike, CZ7928-100, 130, 160, 120, 120, 6374fd9903a96e36ed3d4701, Nike Air Force 1 Low, White/Rush Blue-White-Brilliant Orange, 2020-12-18, The Kith x Air Force 1 Low 'NYC Home' released as part of a collaboration with Kith. Inspired by the retailer's hometown team the shoe's classic basketball construction emerges with a white leather base highlighted by mismatched gradient TPU Swooshes in an New York Knicks mix of Rush Blue and Brilliant Orange. The heel patch includes Kith Air branding and the lateral heel includes a callout to New York City. Underfoot an Air midsole gives way to an icy blue translucent rubber outsole for traction.
Jordan 1 Low PSG Paris Saint-Germain, Jordan, CK0687-001, 110, 190, 165, 165, 6374fd9903a96e36ed3d4706, Jordan 1 Low, Black/Black-Dark Grey-Infrared 23, 2019-08-20, A collaboration between Jordan Brand and Paris Saint-Germain the Paris Saint-Germain x Air Jordan 1 Low gives the nod to the renowned French soccer club. The shoe features inspiration from the team's alternate kit with a black nubuck upper complemented by tonal leather Swoosh branding. The heel sports a hybrid PSG/Jumpman logo with 'Paname' in Infrared on the quarter panel and inside the tongue to complete the look.
Jordan 1 Low Gold Toe, Jordan, CQ9447-700, 95, 230, 215, 124, 6374fd9903a96e36ed3d4707, Jordan 1 Low, Metallic Gold/Black-White, 2019-07-01, The Air Jordan 1 Low 'Gold Toe' brings an elevated colorway to the low-top iteration of Michael Jordan's first signature shoe. The upper is built with both leather and patent leather finished in a mix of black white and metallic gold with a contrasting 'Wings' logo on the heel. Underfoot the white midsole houses Air for cushioning giving way to a black rubber outsole with a concentric pattern for traction.
Jordan 1 High FlyEase Light Smoke Grey, Jordan, CQ3835-003, 140, 150, 110, 110, 6374fd9903a96e36ed3d470b, Jordan 1 High FlyEase, Light Smoke Grey/White-Smoke Grey, 2021-04-25, The Air Jordan 1 High FlyEase 'Light Smoke Grey' gives a new take of the legendary shoe design updated in Light Smoke Grey and Smoke Grey. Its upper spotlights a leather base with overlays and the trademark Jordan Wings’ Logo. On the upper a Swoosh emphasizes the design with a nylon contstructed tongue. The midsole is built on top of a rubber outsole with a circular build for traction.
Jordan 1 Low Multicolor Snakeskin (2020) (W), Jordan, CW5580-001, 110, 141, 124, 95, 6374fd9903a96e36ed3d470c, Jordan 1 Low, Black/Metallic Gold, 2020-05-01, Also known as the 'Multi Snakeskin' the Wmns Air Jordan 1 Low 'Coachella' released in April 2020. Built with a black tumbled leather base the upper is highlighted by a series of colorful snakeksin overlays. Metallic gold detailing accents the side wall while underfoot a white midsole provides cushioning and contrast.
Vans Slip-On Checkerboard, Vans, VN000EYEBWW, 65, 44, 35, undefined, 6374fd9903a96e36ed3d470d, Vans Slip-On, Black/Off White, , In the late 1970s Steve Van Doren son of Vans founder Paul Van Doren noticed that skateboarders in Southern California started to customize their Vans by coloring checkerboard style patterns on the shoes midsole. With this inspiration the Vans Slip On Checkerboard was created.The Vans Slip On Checkerboard is a cultural icon. First introduced to a global audience through an unforgettable cameo on Sean Penn's slacker character Jeff Spiccoli in the 1982 film Fast Times at Ridgemont High the checkered Vans Slip On is a monument in the Vans line and a street staple. It features a canvas black and white checkerboard patterned upper with a branded Vans tab. At the base a white and gum waffle cup sole with a red heel patch completes the design.This 2019 iteration of the Vans Slip On Checkerboard retailed for $65.
Jordan 1 Retro High Dior, Jordan, CN8607-002, 2000, 8100, 7000, 7000, 6374fd9903a96e36ed3d470e, Jordan 1 Retro High, Wolf Grey/Sail-Photon Dust-White, 2020-04-06, Part of a collection between the fashion house and Jordan Brand the Dior x Air Jordan 1 High released in April 2020. The shoe's Italian leather upper appears in a mix of white and grey with a Dior Oblique jacquard Swoosh contrasting the side wall. The tongue tag and 'Wings' logo sport co-branding with further branding revealed by the icy translucent outsole.
adidas Yung-1 Dragon Ball Z Frieza, adidas, D97048, 150, 177, 120, 120, 6374fd9903a96e36ed3d4713, adidas Yung-1, Cloud White/Unity Purple/Clear Lilac, 2018-09-29, The collaboration between adidas Originals and Dragon Ball Z memorializes three famous battles from the Japanese anime series by pitting two silhouettes against one another. In the Son Goku vs. Frieza duel a ZX 500 RM characterizes the show’s hero Goku while a Yung-1 represents DBZ’s primary antagonist Frieza. This homage to the '90s era reveres Frieza’s final form with purple grey and lilac overlays in both suede and leather and a corduroy medial panel adding supplementary color. A fully rendered Dragon Ball Z graphic covers the insole.
Jordan 1 Retro High Yellow Ochre, Jordan, 555088-109, 160, 399, 414, 414, 6374fd9903a96e36ed3d4715, Jordan 1 Retro High, Summit White/Yellow Ochre-Black, 2018-05-09, The Air Jordan 1 High OG 'Yellow Ochre' was released in Europe in May 2018 as part of the 'Best Hand in the Game' collection. The group consists of four Air Jordan 1 colorways each representing an important milestone in the career of Michael Jordan. All four shoes in the collection feature black toe blocking and a hand of cards on the right insole — the Yellow Ochre colorway celebrating Jordan's five MVP titles with a royal flush — a detailed perspective of the player's unparalleled competitive spirit.
Jordan 1 Retro High Off-White White, Jordan, AQ0818-100, 190, 3406, 4399, 4399, 6374fd9903a96e36ed3d4718, Jordan 1 Retro High, White/White, 2018-03-03, The OFF-WHITEx Air Jordan 1 Retro High OG 'White' inspired by Air Jordan 1 colorways is a reimagination of its 'Chicago' predecessor. Designed by Virgil Abloh the model features a premium all-white leather and mesh upper with deconstructed Swoosh branding and blue detail as well as Wings logos on the ankles. It is accentuated on the midsole with black "AIR" markings on the side panels with black ' Off-WhiteTM for NIKE ' text and orange tabs.
Nike Air Max Penny 1 Game Royal, Nike, 685153-001, 140, 299, 464, 191, 6374fd9903a96e36ed3d471f, Nike Air Max Penny 1, Black/Game Royal-Metallic Silver-White, 2014-10-25, Debuting in 1995 this signature iteration of the Penny 1 features a combination of leather and synthetic upper with a Magic-style pinstripe detail on the tongue. The full-length Phylon midsole features Max Air in the heel and Zoom Air in the forefoot for cushioning while Hardaway’s ‘1 Cent’ logo appears on the heel.
Jordan 1 Low Racer Blue White, Jordan, DH0206-400, 90, 145, 155, 155, 6374fd9903a96e36ed3d4729, Jordan 1 Low, Racer Blue/Psychic Blue/Black/Multi-Color, 2021-09-20, The Air Jordan 1 Low SE 'Racer Blue' gives a new iteration of the iconic shoe form redesigned in Racer Blue and Psychic Blue. Its upper accentuates a leather base with overlays and the trademark Wings’ Logo. On the upper a Swoosh emphasizes the design with a Nike branded nylon tongue. The midsole is built on top of a rubber outsole with a circular build for traction.
Jordan 1 Mid SE Sprite Blue (GS), Jordan, DA8010-400, 90, 120, 96, 96, 6374fd9903a96e36ed3d472c, Jordan 1 Mid SE, Dark Powder Blue/Racer Blue/Green Strike, 2021-10-06, The Air Jordan 1 Mid SE GS 'Sprite' is a shoe offered exclusively in kid sizes and enlivens the classic silhouette with eye-catching elements. Multicolor laces secure an upper that combines a white leather base with a Racer Blue Swoosh and woven textile overlays in Dark Powder Blue. Neon green accents are featured on the Jumpman logo on the tongue tag Wings branding on the lateral collar flap and a pair of webbing pull tabs that make the shoe easy to get into. The mid-top is built on a standard AJ1 rubber cupsole with a foam wedge and an encapsulated Air-sole unit in the heel.
Jordan 1 High Zoom Air CMFT PSG Paris Saint-Germain, Jordan, DB3610-105, 140, 228, 230, 230, 6374fd9903a96e36ed3d472d, Jordan 1 High Zoom Air CMFT, White/Black-Psychic Purple-Hyper Pink, 2021-02-17, The Paris Saint-Germain x Air Jordan 1 High Zoom Comfort 'Paris' features a classic colorway with vibrant accents. The shoe's upper is built with suede finished in off-white and contrasted by black on the nubuck overlays. The die-cut Swoosh highlights the look with reflective iridescent detailing while the deconstructed collar and 'Wings' logo bring a gradient accent to the design. The heel includes Paris Saint-Germain branding and underfoot Zoom Air in the heel of the midsole provides cushioning.
Jordan 1 Retro High White Black Volt University Gold (GS), Jordan, 575441-118, 130, 81, 86, 86, 6374fd9903a96e36ed3d472e, Jordan 1 Retro High, White/Black-Volt-University Gold, 2021-01-09, The Air Jordan 1 Retro High OG GS 'Volt Gold' is a grade-school shoe with vibrant accents. The shoe's upper is built with leather finished primarily in white and contrasted by black. The collar highlights the look in Volt while University Gold emerges on the heel. The collar as well as the tongue also incorporates exposed foam. Underfoot the midsole houses the usual Air for cushioning giving way to a concentric rubber outsole for traction.
Jordan 1 Retro Low White Ghost Green Black, Jordan, DM7837-103, 130, 146, 135, 135, 6374fd9903a96e36ed3d4733, Jordan 1 Retro Low, White/Ghost Green-Black, 2021-05-21, Featuring a pastel look the Air Jordan 1 Low OG 'Ghost Green' released in May 2021. Built with a leather base the shoe's upper appears in white overlaid by synthetic suede in Ghost Green. The Swoosh branding on the side wall is matched by an embroidered mini-Swoosh at the lateral forefoot while the metallic silver heel patch includes a 'Wings' logo. An exposed-foam nylon tongue and low-cut collar contribute to a DIY look.
Nike Air Force 1 Sage Low Triple White (W), Nike, AR5339-100, 100, 75, 49, 49, 6374fd9903a96e36ed3d4735, Nike Air Force 1 Sage Low, White/White-White, 2018-10-05, The women’s Air Force 1 Sage Low ‘Triple White’ absent of color focuses attention on the construction of the classic silhouette. Here the sneaker is retooled in an all-leather upper with a stitch-and-turn build accented with a tonal Swoosh and heel tab attached by traditional stitching. The upper's pioneering look is enhanced by a revamped platform midsole and supported underneath by an outsole with well-defined teeth.
Jordan 1 Low SE Tropical Twist, Jordan, CK3022-301, 120, 107, 130, 129, 6374fd9903a96e36ed3d4739, Jordan 1 Low SE, Tropical Twist/Tropical Twist-Black, 2021-03-28, The Air Jordan 1 Low SE 'Tropical Twist' gives a new take of the iconic shoe form redesigned in Tropical Twist and Tropical Twist. Its upper spotlights a leather base with overlays and the standard Jordan Wings’ Logo. On the upper a Swoosh branding emphasizes the design with a Nike branded nylon tongue. The midsole is built on top of a rubber outsole with a circular build for traction.
Nike Air Force 1 Low Hare Space Jam (GS), Nike, DM3353-100, 90, 88, 65, 39, 6374fd9903a96e36ed3d473a, Nike Air Force 1 Low, White/Light Blue Fury-White, 2021-07-16, The Space Jam x Air Force 1 '07 GS 'Hare' is a grade-school shoe. Dropping for the release of Space Jam: A New Legacy the shoe's leather upper appears in white accented by Light Blue Fury on the tongue tag Swoosh branding and heel patch with the latter two finished in suede. The tongue tags add mismatched Lola and Bugs Bunny designs matched by the quarter panel patches. Underfoot Air in the heel of the midsole provides cushioning.
Nike Air Force 1 Low Computer Chip Space Jam, Nike, DH5354-001, 120, 104, 105, 105, 6374fd9903a96e36ed3d473b, Nike Air Force 1 Low, Black/Light Blue Fury-Black, 2021-07-16, Part of a limited collection for Space Jam: A New Legacy the Space Jam x Air Force 1 '07 'Computer Chip' released in July 2021. Featuring a computer chip-inspired look the shoe's classic basketball construction sports a graphic print throughout built with black leather and black textile with the latter material featured on the contrasting quarter panel. The design itself also sports details that resemble Bugs Bunny and LeBron James' silhouettes and appear in glow-in-the-dark fashion everywhere except for the quarter panel matched underfoot by the concentric rubber outsole that offers traction.
Jordan 1 Mid Royal (2020), Jordan, 554724-068, 110, 156, 130, 130, 6374fd9903a96e36ed3d473c, Jordan 1 Mid, Black/Hyper Royal-White, 2020-01-02, Updating an OG Air Jordan 1 colorway the Air Jordan 1 Mid 'Black Hyper Royal' features more black than its predecessor. The shoe's all-leather upper includes Hyper Royal accents throughout with perforations on the toe box for breathability. The contrasting white midsole provides cushioning via Air.
Jordan 1 Mid Denim Red, Jordan, DM4352-600, 130, 120, 120, 120, 6374fd9903a96e36ed3d4742, Jordan 1 Mid, Cinnabar/Hemp-White, 2021-09-16, The Air Jordan 1 Mid 'Denim Red' displays a new take of the iconic shoe design redesigned in Cinnabar and Hemp. Its upper spotlights a leather base with overlays and the standard Wings’ Logo. On the upper a Swoosh emphasizes the design with a nylon contstructed tongue. The Air-sole is built on top of a rubber outsole with a circular build for traction.
Nike Air Force 1 Low '07 Premium Popcorn, Nike, CW2919-100, 120, 135, 119, 100, 6374fd9903a96e36ed3d4744, Nike Air Force 1 Low '07 Premium, Coconut Milk/White-University Red, 2021-03-10, Drawing from the iconic movie snack the Air Force 1 '07 Premium 'Popcorn' emerges with a thematic colorway. Built with tumbled leather the shoe's upper appears in Coconut Milk with the heel patch and woven tongue tag sporting Nike branding styled after old-school movie-theater popcorn boxes. The lateral heel includes 'Fresh since 82' while underfoot the white midsole houses Air for cushioning giving way to further Coconut Milk on the concentric rubber outsole.
Jordan 1 Mid Black Siren Red (W), Jordan, BQ6472-004, 115, 101, 65, 65, 6374fd9903a96e36ed3d4749, Jordan 1 Mid, Black/Siren Red-White, 2021-02-05, Featuring a classic Jordan Brand colorway the Wmns Air Jordan 1 Mid 'Siren Red' highlights its branding. Built with leather the shoe's upper appears in black highlighted by Siren Red on the tongue collar and Swoosh branding with the color also making its way to the collar. Perforations on the toe box provide breathability while underfoot a white Air midsole provides cushioning and contrast giving way to a black concentric rubber outsole for traction.
Jordan 1 Retro High OG Defiant SB LA to Chicago, Jordan, CD6578-507, 175, 400, 383, 383, 6374fd9903a96e36ed3d474b, Jordan 1 Retro High OG Defiant, Court Purple/Black-Sail-University Gold, 2019-05-25, The Air Jordan 1 Retro High SB 'LA To Chicago' gives the nod to the rivalry between LA and Chicago which included a Bulls victory over the Lakers in the 1991 NBA Finals. The shoe's leather upper starts out in a Los Angeles mix of Court Purple and University Gold but it's designed to wear away to reveal a black and red colorway reminiscent of the Bulls. The branding includes a Nike SB tag on the tongue while the midsole includes Air for cushioning.
adidas Forum Wings 1.0 Low ADV Jeremy Scott Money, adidas, GX6393, 150, 48, 69, 69, 6374fd9903a96e36ed3d474c, adidas Forum Wings 1.0 Low ADV, Bliss/Off White/Bliss, 2021-10-21, Using the American designer's currency-inspired print on the textile upper is the Jeremy Scott x adidas Forum Wings 1.0 Low 'Money.' The all-over design which replaces George Washington's likeness with Scott's extends to an ornate 3D wing overlaid on the sneaker's lateral side. Lightweight cushioning arrives via an EVA wedge housed within a durable rubber cupsole. The lateral sidewall had embossed adidas branding with the opposite having Jeremy Scott's signature.
Nike Air Force 1 '07 LX Low Toasty Oil Green, Nike, DC8744-300, 120, 71, 60, 60, 6374fd9903a96e36ed3d4751, Nike Air Force 1 '07 LX Low, Oil Green/Medium Olive/Brown Kelp/Sequoia, 2021-11-10, Incorporating at least 20% recycled materials by weight and made for winter is the Nike Air Force 1 '07 LX 'Toasty.' Replacing traditional leather the color-blocked upper is made of quilted textile in Brown Kelp Oil Green Sequoia and soft pink hues. Warm white fleece lines the interior and it's built on a solid white rubber cupsole featuring an Air-sole heel unit encapsulated in a lightweight foam wedge.
Nike Dunk Low Off-White Lot 1, Nike, DM1602-127, 180, 872, 675, 675, 6374fd9903a96e36ed3d4753, Nike Dunk Low, White/Metallic Silver-Butter, 2021-08-02, The Off-White x Dunk Low 'Dear Summer - 01 of 50' is the debut colorway of the Dear Summer collection. Built with a mix of canvas and leather the shoe's upper appears in white with silver Swoosh branding highlighting the side wall. Rope laces worked through Flywire cables secure the fit alongside traditional laces while an exposed-foam tongue and pre-yellowed midsole come together to add to the aesthetic. A white plastic zip tie off-center tongue tag and Helvetica text on the medial side add signature Virgil Abloh hits.
Nike Air Force 1 Low White (2014) (GS), Nike, 314192-117, 75, 77, 40, undefined, 6374fd9903a96e36ed3d4757, Nike Air Force 1 Low, White/White, 2014-01-01, The kids Nike Air Force 1 Low White 2014 (GS) arrives in a classic white on white colorway. The perforations in the upper and along the sides serve to enhance breathability and break up the singular nature of the color palette a bit. Like all Air Force 1 models wearers know and love this design offers modern cushioning for comfort and strong traction thanks to the outsole treads. The kids Nike Air Force 1 Low White 2014 (GS) released in January 2014 and retailed for $75.
Jordan 1 Retro High Rookie of the Year, Jordan, 555088-700, 160, 468, 400, 396, 6374fd9903a96e36ed3d475a, Jordan 1 Retro High, Golden Harvest/Black-Sail, 2018-11-17, In 1985 after starting his career with a remarkable point per game average Michael Jordan won the NBA's Rookie of the Year Award. To celebrate Jordan Brand released the Air Jordan 1 Retro High OG 'Rookie of the Year.' The high top features a white-based leather cap with breathability finger box perforations and mudguard knee eyestay and heel overlays of Gold Harvest leather. Hidden on the inside of each upper strap are callouts to the exceptional rookie season of MJ. On the inside of one strap can be discovered ' 1984-85 R.O.Y. 2313 POINTS 28.2 PPG ' and on the other a quote from Jordan.
Jordan 1 Mid SE South Beach, Jordan, 852542-116, 125, 111, 85, 85, 6374fd9903a96e36ed3d475f, Jordan 1 Mid, White/Black-Pink-Green, 2022-10-15, The Air Jordan 1 Mid SE 'South Beach' displays a new iteration of the iconic sneaker design renewed in teal. Its upper spotlights a leather base with overlays and the standard Wings’ Logo. On the upper a Swoosh branding emphasizes the design with a breathable nylon tongue. The Air-sole is built on top of a rubber outsole with a circular build for traction.
Jordan 1 High Zoom Air CMFT Black Monarch, Jordan, CT0978-002, 140, 125, 140, 130, 6374fd9903a96e36ed3d4763, Jordan 1 High Zoom Air CMFT, Black/White-Monarch-Opti Yellow, 2022-03-03, The Air Jordan 1 High Zoom Comfort 'Rookie Of The Year' displays a new iteration of the legendary shoe design updated in Black and White. Its upper accentuates a leather base with overlays and the signature Wings’ Logo. On the upper a Swoosh branding emphasizes the design with a nylon woven tongue. The Air-sole is built on top of a rubber outsole with a circular build for traction.
Nike Air Max 1 Anniversary Orange (2020), Nike, DC1454-101, 140, 150, 155, 155, 6374fd9903a96e36ed3d4764, Nike Air Max 1, White/Magma Orange-Neutral Grey-Black, 2020-07-30, A vibrant look the Air Max 1 'Magma Orange' features classic color-blocking. Built with a white mesh base the upper is overlaid by grey synthetic suede with a Magma Orange mudguard highlighting the look. The branding and upper eyelets add further Magma Orange while underfoot a visible Max Air unit in the heel of the midsole provides cushioning. A tricolor waffle outsole provides traction.
Jordan 1 Low Shattered Backboard, Jordan, 553558-128, 130, 300, 249, 249, 6374fd9a03a96e36ed3d4765, Jordan 1 Low, Orange/White/Black, 2021-08-26, The Air Jordan 1 Low 'Shattered Backboard' delivers a chopped down version of the massively popular colorway of the sneaker that started it all. Like its predecessor this low-top edition features a blend of white black and orange on the upper built with leather and nubuck instead of the all-leather construction of the high-top. Branding elements include a Jumpman on the tongue and the Wings logo on the heel.
Jordan 1 Mid Yellow Toe Black, Jordan, 852542-071, 120, 199, 187, 140, 6374fd9a03a96e36ed3d4767, Jordan 1 Mid, Black/Varsity Maize-White, 2019-06-19, The Air Jordan 1 Mid SE 'Yellow Toe' emerges with a colorful take on the 'Black Toe' concept. The mid-top is built with a leather base overlaid by suede finished in a mix of black and Tour Yellow with white on the quarter panel. Perforations on the toe box provide breathability while underfoot an Air midsole provides cushioning. The outsole sports a pivot-point tread as well as a Tour Yellow finish.
Jordan 1 Mid SE Fearless Maison Chateau Rouge, Jordan, CU2803-200, 130, 377, 340, 340, 6374fd9a03a96e36ed3d476a, Jordan 1 Mid SE, Pale Vanilla/Cinnamon, 2019-11-30, The Maison Chateau Rouge x Air Jordan 1 Mid SE 'Fearless' showcases a unique blend of debossed patterns and materials courtesy of the Parisian lifestyle brand. The sneaker’s distinctive color blocking is highlighted by cinnamon accents on an upper finished in pale blue and vanilla hues. Red hand-stitched detailing on the tongue and heel gives the nod to African-inspired basketry and folk art.
Nike Air Force 1 Low '07 LV8 Toasty Black White, Nike, DC8871-001, 110, 108, 91, 91, 6374fd9a03a96e36ed3d476d, Nike Air Force 1 Low '07 LV8, Black/White/Sail, 2021-10-07, Delivering a winterized version of the sneaker icon in a sustainable build with at least 20% recycled materials is the Nike Air Force 1 '07 LV8 'Toasty.' The upper is made with black quilted textile with tonal synthetic suede overlays a contrasting white Swoosh and a fleece-lined interior for cozy comfort. Nike's pinwheel logo is on the woven tongue tag with a blue Swoosh embroidered on the heel tab. It's built on a white rubber midsole and a speckled outsole made in part with Nike Grind composed of recycled scraps from the manufacturing process.
Nike Air Max 1 Chinese New Year Longevity (2020), Nike, CU8861-460, 160, 122, 101, 101, 6374fd9a03a96e36ed3d4770, Nike Air Max 1, Blue/Pink, 2020-01-18, Releasing in Jaunary 2020 the Air Max 1 Premium EP 'CNY - Longevity' features a bold festive design. The shoe's upper includes an acid-washed denim toe box with the collar and heel sporting butterfly and floral motifs. Metallic gold accents the eyelets and the leather quarter panel includes a dragon design. The patent leather mudguard incorporates embossed Chinese characters while underfoot visible Air in the heel of the midsole provides cushioning.
Nike Air Max 1 Anniversary Red (2017/2018 Restock Pair), Nike, 908375-103, 140, 294, 277, 250, 6374fd9a03a96e36ed3d4772, Nike Air Max 1, White/University Red-Neutral Grey-Black, 2017-09-21, The 2017 reissue of the Air Max 1 OG brings back the inaugural colorway of the running shoe that introduced visible Air cushioning to the masses. This 30th anniversary build is faithful to the original utilizing a white mesh base with synthetic suede overlays in grey and contrasting pops of red on the Swoosh and mudguard.
Jordan 1 Mid White Black Cyber Pink, Jordan, CZ9834-100, 125, 146, 128, 128, 6374fd9a03a96e36ed3d4773, Jordan 1 Mid, White/Black-Cyber-Pink, 2020-05-11, The Air Jordan 1 Mid SE 'Cyber Active Fuchsia' emerges with a key element borrowed from the Air Jordan 11. Namely the shoe's white leather upper is overlaid by patent leather in black. The Swoosh also sports patent leather finished in a mismatched mix of Cyber and blue while Active Fuchsia marks the collar and heel made with further patent leather. Underfoot the Air midsole gives way to a concentric rubber outsole for traction.
adidas Ultra Boost 1.0 Core White, adidas, S77416, 180, 98, 85, 85, 6374fd9a03a96e36ed3d4775, adidas Ultra Boost 1.0, , 2015-06-01, At the annual Powerhouse concert for LA radio station Power 106 two weeks before their official release date in June 2015 Kanye West famously revealed these sneakers. The shoes sold out in pre-orders instantly. This is one of the cleanest and most coveted Ultra Boost colors ever released dressed in all white except for the black outsole and metallic Ultra Boost lettering on the heel cup.
Nike Air Force 1 Low Wheat Dark Mocha, Nike, DC7504-700, 130, 100, 84, 73, 6374fd9a03a96e36ed3d4777, Nike Air Force 1 Low, Wheat/Wheat-Dark Mocha, 2020-10-17, Originally released in 2001 exclusively in Japan the Air Force 1 Low 'Wheat Mocha' emerges with the same look. The shoe's upper is built with nubuck finished in Wheat and complemented by Dark Mocha on the inner lining and tongue tag. Underfoot a semitranslucent gum rubber midsole houses Air in the heel to provide cushioning giving way to a Dark Mocha rubber outsole for traction.
Nike Air Max 1 Anniversary Green (2020), Nike, DC1454-100, 140, 230, 235, 175, 6374fd9a03a96e36ed3d4778, Nike Air Max 1, White/Evergreen Aura-Neutral Grey-Black, 2020-07-30, Sporting OG-inspired color-blocking the Air Max 1 'Hunter Green' released in July 2020. Built with a white mesh base the upper is overlaid by grey synthetic suede with green on the mudguard and branding. Underfoot the midsole houses visible Air in the heel for cushioning giving way to a waffle rubber outsole for traction.
