,qid,docid,docno,rank,score,text,shoeName,query,relevance score
2163,5,1323,6374fd7803a96e36ed3d3956,27,3.195389497,The Wmns React Infinity Run Flyknit Premium 'Violet Ash' brings a vibrant look to its performance running construction. The shoe's one-piece Flyknit upper sports a neutral finish overlaid by a no-sew skin around the heel with geometric designs. Underfoot the React foam midsole sports an elevated stack height and further color giving way to a rubber outsole for traction.,Nike React Infinity Run Flyknit Premium Pink Blast (W),Most popular running shoe now,5
2164,5,1358,6374fd7803a96e36ed3d39f0,28,3.195389497,The Wmns React Phantom Run Flyknit 2 'Teal Tint Aurora' brings a subdued look to its everyday running construction. The shoe's upper is built with Flyknit supported by Flywire cables around the midfoot. The slip-on design is bolstered by an external heel counter while underfoot a white React foam midsole provides cushioning. Tongue and heel pull-loops up top provide easy on and off.,Nike React Phantom Run Flyknit 2 Teal Tint (W),Most popular running shoe now,5
2165,5,2994,6374fd4703a96e36ed3d1a7c,29,3.173789043,Popular in the 1980s the Air Zoom Mariah Flyknit Racer ‘Grey’ saw a new release in 2018 complete with a revamped build of its sock-like upper that takes elements from the more modern Flyknit Racer. The resulting Air Zoom Mariah Flyknit Racer ‘Grey’ features a breathable Flyknit upper finished in a mixed white color scheme contrasted with subtle dark grey Swoosh and tongue branding. Zoom Air in the midsole provides cushioning.,Nike Air Zoom Mariah Flyknit Racer Pure Platinum Light Bone,Most popular running shoe now,5
2166,5,3130,6374fd9603a96e36ed3d4158,30,3.173789043,Delivering a two-tone colorway of Kanye West's popular lifestyle runner is the adidas Yeeezy Boost 350 V2 'Dazzling Blue.' The minimalist upper is constructed with flexible Primeknit pitched to a solid black hue with contrasting threads woven throughout. A royal blue streak cuts through the lateral side complete with signature SPLY-350 branding. Responsive cushioning arrives via a full-length Boost midsole wrapped in a semi-translucent TPU cage.,adidas Yeezy Boost 350 V2 Dazzling Blue,Most popular running shoe now,0
2167,5,677,6374fd6e03a96e36ed3d34a2,31,3.165104966,The React Infinity Run Flyknit 2 'Particle Grey' features a subdued look on its performance running construction. The shoe's upper is built with Flyknit finished in grey and secured by Flywire cables. A heel pull-loop provides easy on and off while the white Swoosh branding is matched underfoot by the React foam midsole which provides cushioning. A rocker shape in the midsole is designed to promote a more natural stride.,Nike React Infinity Run Flyknit 2 Particle Grey,Most popular running shoe now,5
2168,5,1152,6374ff50c30ceb3748b488e0,32,3.147713139,This Air Jordan Zion 1 Naruto Sage of the Six Paths is dedicated to the popular anime series and introduces reverse black and white color blocking on the right and left shoes.The Air Jordan Zion 1 Naruto Sage of the Six Paths neutral tones nod Hagoromo Otsutsuki aka the Sage of Six Paths. His crimson third eye hue can be found on the tongue a set of forefoot bands and Zion’s signature on the heel tab. The sneaker sits atop a full-length Phylon midsole with an energy-returning Zoom Air unit in the forefoot.The Air Jordan Zion 1 Naruto Sage of the Six Paths was released in May 2022 and retailed for $130.,Jordan Zion 1 Naruto Sage of the Six Paths,Most popular running shoe now,0
2169,5,1217,6374ff50c30ceb3748b48956,33,3.10678007,Jordan Brand paid homage to an old ad campaign classic by releasing the Jordan 6 Retro Hare now available on StockX. The Hare colorway originally made its debut on an Air Jordan 7 in one of the first Jordan ads that featured Bugs Bunny. Jumpman keeps the tradition alive by transferring this iconic colorway to a new silhouette.This Jordan 6 consists of a white leather upper with grey underlays and a red detailing. A translucent tongue patterned outsole and a purple Jumpman on the heel complete the design.These sneakers released in April of 2020 and retailed for $190.,Jordan 6 Retro Hare,Most popular running shoe now,0
2170,5,1418,6374fd7803a96e36ed3d3c10,34,3.08618811,The React Infinity Run Flyknit 2 'Racer Blue Cyber' brings vibrant accents to a running shoe designed for performance. The shoe's upper is built with Flyknit that's finished in a mix of black and grey incorporating strengthened zones around the toe eyestay and heel. Supported by integrated Flywire cables and a Racer Blue external heel counter the upper is also highlighted by a Cyber Swoosh. Underfoot a rocker React midsole provides cushioning while promoting a more natural stride giving way to a rubber outsole for traction.,Nike React Infinity Run Flyknit 2 Black White Racer Blue Cyber,Most popular running shoe now,5
2171,5,632,6374fd6e03a96e36ed3d317b,35,3.080241834,A collaboration with Shoe Palace to celebrate the retailer's 25th anniversary the Shoe Palace x Air Huarache Zip '25th Anniversary' features a silver and grey build contrasted by hits of red throughout. A branded zipper runs down the tongue noting the shoe's model number out of 500 with XXV and '93 as nods to Shoe Palace's first year in business. The insole sports further callouts to Shoe Palace while a red outsole brings additional color to the look.,Nike Air Huarache Run Zip Shoe Palace 25th Anniversary,Most popular running shoe now,1
2172,5,1298,6374fd7803a96e36ed3d391d,36,3.078614128,The React Phantom Run Flyknit 2 'Red Orbit' sports a vibrant contrasting look on its performant running construction. Built with Flyknit the shoe's upper is supported by Flywire cables at the midfoot eliminating the need for traditional laces. A heel counter is included for stability while tongue and heel pull-loops provide easy on and off. Underfoot a React foam midsole provides cushioning giving way to a rubber outsole for traction.,Nike React Phantom Run Flyknit 2 Red Orbit,Most popular running shoe now,5
2173,5,2939,6374feb3eae4ab372ce3ec1a,37,3.078478439,"The women's Puma Pointed Creeper was made in collaboration with Rihanna's Fenty imprint. Nicknamed the ""Dove"" edition this pair sports a full patent leather upper sitting atop a pointed creeper sole. They were one of two colorways that dropped alongside each other. Their release date was October 12th 2017 and they were available at select Puma retailers worldwide. Available exclusively for women they retailed for $160. Fans of Ri-Ri can rep her all-day everyday in the Puma Pointed Creeper. If you're interested in buying a pair you can do so online now. Those that have pairs to sell can list them up on the marketplace so people can start putting their bids in asap.",Puma Pointy Creeper Rihanna Fenty Patent Dove (W),Most popular running shoe now,0
2174,5,2835,6374feb3eae4ab372ce3e9d2,38,3.050634617,Here's another colorway of the women's Puma Pointed Creeper. Made in collaboration with Rihanna and her Fenty label this pair comes in an all-black colorway. Featuring a black-based patent leather upper sitting atop a pointed creeper sole. Their release date was October 12th 2017 and they were available at select Puma retailers worldwide. Available exclusively for women they retailed for $160. Fans of Ri-Ri can rep her all-day everyday in the Puma Pointed Creeper. If you're interested in buying a pair you can do so online now. Those that have pairs to sell can list them up on the marketplace so people can start putting their bids in asap.,Puma Pointy Creeper Rihanna Fenty Patent Black (W),Most popular running shoe now,0
2175,5,2769,6374feb3eae4ab372ce3e904,39,3.04543953,The debut colorway of the silhouette the J. Cole x RS-Dreamer 'OG' is a performance basketball shoe. The shoe's upper is built with mesh finished in black and supported by a cord system that runs through the construction. Underfoot the ProFoam midsole provides cushioning with a series of vibrant accents highlighting the tooling.,Puma RS-Dreamer J. Cole Black,Most popular running shoe now,0
2176,5,2862,6374feb3eae4ab372ce3ea1f,40,3.04543953,The debut colorway of the silhouette the J. Cole x RS-Dreamer 'OG' is a performance basketball shoe. The shoe's upper is built with mesh finished in black and supported by a cord system that runs through the construction. Underfoot the ProFoam midsole provides cushioning with a series of vibrant accents highlighting the tooling.,Puma J Cole RS-Dreamer Proto Black,Most popular running shoe now,0
2177,5,696,6374fd6e03a96e36ed3d34d8,41,3.032876342,The Air Zoom Alphafly Next% 'Watermelon' is a technical running shoe with a pastel colorway. The shoe's upper is built with AtomKnit which builds on Flyknit finished in white and complemented by the Swoosh branding in red. Underfoot the shoe's ZoomX foam midsole appears in green to give the shoe its name working with dual Zoom Air units in the forefoot for cushioning. A full-length carbon fiber plate offers stability.,Nike Air Zoom Alphafly Next% Watermelon,Most popular running shoe now,5
2178,5,673,6374fd6e03a96e36ed3d349b,42,2.972372649,Adding to the long-running Pegasus line the Air Zoom Pegasus 38 'Black' brings a monochromatic look to its performance running construction. Featuring a new last the shoe's upper is built with engineered mesh with a wider toe box supporting the fit. Internal webbing straps help secure the lacing system while underfoot the tooling borrowed from the Pegasus 37 brings together full-length React and forefoot Zoom Air to provide cushioning.,Nike Air Zoom Pegasus 38 Triple Black,Most popular running shoe now,5
2179,5,1586,6374fd5403a96e36ed3d22a8,43,2.972372649,The Air Zoom Pegasus 36 Trail 'Cargo Khaki' emerges with a colorful mix of hues on its running construction. Designed for uphill running the shoe features an Engineered Mesh upper with synthetic overlays at the toe heel and eyestay. Finished in black and Cargo Khaki a Team Gold Swoosh contrasts the side wall. Underfoot a Cushlon and Zoom Air midsole provides cushioning giving way to a lug-style outsole in Ocean Cube.,Nike Air Zoom Pegasus 36 Trail Cargo Khaki,Most popular running shoe now,5
2180,5,226,6374ff4bc30ceb3748b482fa,44,2.947262448,Featuring branding elements from Pharrell's streetwear brand Nigo and Sk8thing is the BBC Ice Cream x Pharrell x adidas NMD Human Race 'Running Dog.' This slip-on features a lush green Primeknit textile upper with BBC's Running Dog logo embroidered across the vamp of the right and left shoe. Mismatched Ice Cream and adidas branding is stamped on the contrasting brown leather heel tabs with a full-length Boost midsole.,adidas NMD Hu Pharrell x Billionaire Boys Club Running Dog Green,Most popular running shoe now,0
2181,5,1757,6374fd8803a96e36ed3d3e20,45,2.938979247,The A Ma Maniére x adidas Ultra 4D 'Black' is a design in partnership with the Atlanta-based retailer. It features a stealthy colorway of the running shoe built with new-age tooling. Seventeen years of running data is used in the 3-D printed midsole and is built with a blend of light oxygen and liquid resin to give precisely tuned cushioning with each step. The upper is black Primeknit with a tonal suede midfoot cage and a gunmetal external heel counter. Mismatched tongue tags showcase an adidas logo on the left shoe and A Ma Maniére branding on the right.,adidas Ultra 4D A Ma Maniere Black,Most popular running shoe now,4
2182,5,2261,6374fd4b03a96e36ed3d1c0a,46,2.908490956,The Iniki Runner draws its design from 70s running shoes using updated adidas technology. The mesh top is flanked by suede panels on the toe heel and laces with a complete length Boost midsole underfoot.,adidas Iniki Runner Super Purple (W),Most popular running shoe now,2
2183,5,710,6374fd6e03a96e36ed3d34f3,47,2.875062688,The Gyakusou x ZoomX Vaporfly NEXT% 'Midnight Spruce Burgundy' was designed in collaboration with Jun Takahashi's running club. The shoe's upper is built with VaporWeave bolstered by no-sew overlays and finished in a subdued series of hues. The lateral forefoot includes 'Gyakusou International Running Association' with further 'Gyakusou' branding on the quarter panel. Underfoot a ZoomX foam midsole provides cushioning working with a carbon-fiber spring plate for energy return giving way to flex grooves on the rubber outsole.,Nike ZoomX Vaporfly Next% Gyakusou Green,Most popular running shoe now,5
2184,5,198,6374feabeae4ab372ce3e7f7,48,2.82934863,Made in collaboration with the British designer the Vivienne Westwood x Gel Kayano 27 DE 'White Lichen Rock' emerges with a stylized look on its performance running construction. Built with ripstop the shoe's upper appears in white supported by a translucent heel counter and no-sew forefoot overlay. A partial mesh overlay runs to the midfoot while printed Tiger stripes and Vivienne Westwoord's Orb logo grace the quarter panel. Underfoot a speckled FlyteFoam midsole provides cushioning working with the Gel that's visible in the heel.,ASICS Gel-Kayano 27 Vivienne Westwood White Lichen Rock,Most popular running shoe now,5
2185,5,3004,6374fd4703a96e36ed3d1a99,49,2.800084961,The flagship shoe of Nike's Flyknit technology the Flyknit Racer 'Photo Blue' showcases a vibrant colorway on the lightweight running shoe. The signature breathable knit upper emerges in black with patterned Photo Blue accents woven throughout the design. The bootie construction is supported by a snug collar while Zoom Air underfoot provides cushioning.,Nike Flyknit Racer Black Photo Blue,Most popular running shoe now,5
2186,6,696,6374fd6e03a96e36ed3d34d8,0,6.364544419,The Air Zoom Alphafly Next% 'Watermelon' is a technical running shoe with a pastel colorway. The shoe's upper is built with AtomKnit which builds on Flyknit finished in white and complemented by the Swoosh branding in red. Underfoot the shoe's ZoomX foam midsole appears in green to give the shoe its name working with dual Zoom Air units in the forefoot for cushioning. A full-length carbon fiber plate offers stability.,Nike Air Zoom Alphafly Next% Watermelon,I need a pair of carbon plated shoes,5
2187,6,402,6374ff4bc30ceb3748b485ad,1,6.340443508,Based on the prototype shoe worn by Eliud Kipchoge when he unofficially broke the two-hour marathon barrier in October 2019 the Air Zoom Alphafly Next% 'Lime Blast' is a performane runner. Built with the lighter more breathable AtomKnit the shoe's upper is supported underfoot by a ZoomX midsole with Zoom Air in the forefoot. A carbon fiber plate provides stability.,Nike Air Zoom Alphafly Next% Black Electric Green,I need a pair of carbon plated shoes,5
2188,6,3030,6374fd4703a96e36ed3d19ce,2,6.332619662,Part of a five-shoe collection the ZoomX Vaporfly NEXT% 'Ekiden Zoom Pack' released for Japan's Ekiden relay race. The shoe's VaporWeave upper appears in Aurora on the right shoe with Hyper Crimson on the left. The inverse colors emerge on the ZoomX foam midsole underfoot which incorporates a full-length carbon fiber plate for stability. A tapered heel is included for a more natural stride.,Nike ZoomX Vaporfly Next% Ekiden,I need a pair of carbon plated shoes,5
2189,6,1343,6374fd7803a96e36ed3d39a0,3,6.263184108,The Wmns Zoom Fly 3 'Photon Team Orange' is a long-distance shoe with a pastel look. Inspired by the Nike Vaporfly the shoe's upper is built with Vaporweave finished in a translucent fashion that showcases the internal arch band that's integrated into the lacing system. Underfoot the React foam midsole provides cushioning working with a carbon fiber plate for stability.,Nike Zoom Fly 3 Photon Dust (W),I need a pair of carbon plated shoes,5
2190,6,143,6374feabeae4ab372ce3e6e6,4,6.140326114,"This Asics Gel-Lyte V was made in collaboration with European sneaker convention Sneakerness. Known as the ""Passport"" edition they draw inspiration from  the European passport. The sneaker features a premium burgundy suede upper with metallic gold stripes on the medial sides. Sneakerness branding on the tongue insoles and laces are finished off by a white midsole and gum rubber outsole. Limited to 100 pairs the Sneakerness x Asics Gel-Lyte V ""Passport's"" release date was September 9th 2017. They were available exclusively at the Sneakerness Paris show which was held from September 9-10. If you're a hardcore Asics fan and love the Gel-Lyte V silhouette you already know you need to own a pair. Didn't make it to the event? Don't worry we got you covered. You can buy a pair from our marketplace right now. Those lucky few who got a pair and are looking to sell can check what they're going for online today.",ASICS Gel-Lyte V Sneakerness Passport,I need a pair of carbon plated shoes,0
2191,6,634,6374fd6e03a96e36ed3d339e,5,5.972979475,The OFF-WHITE x Zoom Fly SP ‘Black’ offers a loose take on the performance runner. Accented by an unlined translucent upper with Virgil Abloh’s classic text on the shoe’s medial side the shoe also features prominent stitch detailing most conspicuously on the white Swoosh. A black Lunarlon midsole augmented with a carbon-infused nylon plate displays the word ‘FOAM’ printed on the lateral side.,Nike Zoom Fly Off-White Black Silver,I need a pair of carbon plated shoes,5
2192,6,1243,6374ff50c30ceb3748b48988,6,5.862776945,The Air Jordan 11 Retro Low 'UNC' features a colorway modeled after Michael Jordan's alma mater. The University of North Carolina look is created through a white mesh upper and a University Blue patent leather overlay that covers the base of the shoe. The carbon fiber shank plate features more University Blue as do the outsole inserts on the translucent outsole.,Jordan 11 Retro Low University Blue (2017),I need a pair of carbon plated shoes,4
2193,6,3032,6374fd4703a96e36ed3d19d0,7,5.862776945,The Zoom Vaporfly 4% Flyknit ‘Bright Crimson’ showcases a vibrant eye-catching hue on its knit upper accented with an Ice Blue signature Swoosh. The marathon running shoe sits atop a lightweight and responsive ZoomX foam midsole said to save runners 4% energy. Embedded in midsole is a full-length carbon fiber plate for extra spring.,Nike Zoom VaporFly 4% Flyknit Bright Crimson,I need a pair of carbon plated shoes,5
2194,6,793,6374ff50c30ceb3748b48643,8,5.799144291,Taking cues from the first release of the 'Taxi' AJ12 the Air Jordan 12 Retro 'Black Taxi' blacks out the championship silhouette in a stealthy makeover. Smooth black leather panels make up the upper paired with a black pebbled mudguard. A blacked out midsole and outsole continue the look contrasted only by Taxi hits on the Jumpman and Two3 graphics on the tongue eyelets and a molded panel on the side with 'Jumpman' branding. A small Taxi Jumpman logo peeks out from the outsole where a carbon fiber plate is there for stability and Zoom Air units for cushioning.,Jordan 12 Retro Black Taxi,I need a pair of carbon plated shoes,5
2195,6,3037,6374fd4703a96e36ed3d19da,9,5.794879428,Built to meet the demands of world-class marathon runners the Zoom VaporFly 4% ‘Bright Crimson’ showcases a bold red hue on a breathable Flyknit upper. Contrasting black hits appear on the shoe’s signature Swoosh and two-tone midsole constructed from ultralight ZoomX foam. Finally a full-length carbon fiber plate delivers a feeling of forward propulsion.,Nike Zoom Vaporfly 4% Bright Crimson,I need a pair of carbon plated shoes,5
2196,6,3038,6374fd4703a96e36ed3d19de,10,5.794879428,The ZoomX VaporFly NEXT% 'Sail' brings a subdued colorway to the performance runner. The shoe's upper is built with VaporWeave with a translucent forefoot and quarter panel accenting the design. Black contrasts the dual Swoosh branding while underfoot the ZoomX foam midsole includes a curved full-length carbon-fiber plate for energy return. A rubber outsole is included for traction.,Nike ZoomX Vaporfly Next% Sail Black,I need a pair of carbon plated shoes,5
2197,6,1151,6374ff50c30ceb3748b488df,11,5.778222426,The Air Jordan 12 Retro 'Dark Concord’ is built with black suede highlighted by Dark Concord accents on the side Jumpman badge on the side profile and lace loops. Underfoot Zoom Air cushioning works with a carbon fiber midsole plate to provide cushioning and stability.,Jordan 12 Retro Black Dark Concord,I need a pair of carbon plated shoes,5
2198,6,3040,6374fd4703a96e36ed3d19e2,12,5.700055105,The Zoom VaporFly 4% 'Blue Fox' features a subdued Flymesh upper in Blue Fox with a tonal oversized Swoosh extending to the forefoot. Contrasted underfoot by a Bright Crimson stripe along the ZoomX midsole the cushioning unit sports an integrated carbon-infused plate for added support.,Nike Zoom Vaporfly 4% Blue Fox,I need a pair of carbon plated shoes,5
2199,6,1264,6374ff50c30ceb3748b489ad,13,5.60077229,The Air Jordan 11 Retro Low 'Concord' brings the OG colorway to a low-top construction. The shoe's upper is built with ballistic mesh finished in white and overlaid by black patent leather on the mudguard. Underfoot the phylon midsole incorporates full-length Air for cushioning working with a carbon-fiber plate for stability. The titular Concord emerges on the herringbone pods that provide traction on the outsole.,Jordan 11 Retro Low Concord,I need a pair of carbon plated shoes,5
2200,6,1181,6374ff50c30ceb3748b4890b,14,5.539047155,The Air Jordan 11 Retro ‘Bred’ 2012 puts the iconic 'Bred' color scheme on Michael Jordan's 11th signature shoe. Featuring a black mesh upper supported by black patent leather overlays the Varsity Red outsole and Jumpman branding bring color to the design. A white midsole holds a carbon fiber shank plate for added stability while also completing the familiar colorway.,Jordan 11 Retro Playoffs (2012),I need a pair of carbon plated shoes,5
2201,6,415,6374ff4bc30ceb3748b485d6,15,5.478711287,The Wmns Air Zoom Alphafly Next% 'Lime Blast' brings a two-tone look to its bold performance construction. The shoe's upper is built with AtomKnit a lighter more breathable version of Flyknit with a heel pull-loop for easy on and off. A Lime Blast Swoosh accents the look matched underfoot by the ZoomX midsode which includes Zoom Air in the forefoot for cushioning. A full-length carbon fiber plate is included for stability.,Nike Air Zoom Alphafly Next% Black Electric Green (W),I need a pair of carbon plated shoes,5
2202,6,3016,6374fd4703a96e36ed3d1b28,16,5.478711287,The Air Zoom Alphafly NEXT% 'Volt' is a performance runner with a vibrant look. The shoe's upper is built with AtomKnit finished in Volt and contrasted by a black Swoosh that adds topographic lines to the design. Tongue and heel pull-loops are included for easy on and off while underfoot a two-tone ZoomX foam midsole works with visible Zoom Air in the forefoot to provide cushioning. A full-length carbon fiber plate is included for stability.,Nike Air Zoom Alphafly Next% Volt,I need a pair of carbon plated shoes,5
2203,6,3034,6374fd4703a96e36ed3d19d4,17,5.478711287,Looking to Nike's origins the ZoomX Vaporfly NEXT% 'Blue Ribbon Sports' features the brand's original name on the lateral side of the heel. Built with Vaporweave the shoe's upper includes designs that pay tribute to Blue Ribbon Sports' late 60s storefront with the store's address on the medial side. Underfoot a ZoomX foam midsole provides cushioning working with a full-length carbon fiber plate for stability.,Nike ZoomX Vaporfly Next% Blue Ribbon Sports White,I need a pair of carbon plated shoes,5
2204,6,3036,6374fd4703a96e36ed3d19d8,18,5.478711287,The Zoom Vaporfly 4% Flyknit 'Ekiden' features a vibrant accent on its updated performance construction. The shoe's upper is built with Flyknit mesh finished in white. Flash Crimson brings color to the prominent side wall Swoosh which continues down onto the midsole with more Flash Crimson on the heel pull-loop. A ZoomX foam midsole underfoot sports speckled detailing with a carbon-fiber plate adding further support.,Nike Vaporfly 4% Flyknit Ekiden Pack,I need a pair of carbon plated shoes,55
2205,6,3042,6374fd4703a96e36ed3d19e4,19,5.407877611,Nike’s Zoom Vaporfly 4% was designed with record-breaking marathon runners in mind. Fit for performance the ‘Obsidian’ edition features a seamless Flyknit upper in navy blue securing Flywire cables in green and an off-white Lunarlon sole unit that comes equipped with a full-length carbon-infused nylon plate.,Nike Zoom Vaporfly 4% Obsidian,I need a pair of carbon plated shoes,5
2206,6,3033,6374fd4703a96e36ed3d19d1,20,5.361992485,The Zoom Vaporfly 4% Flyknit 'Mo Farah' was inspired by British gold medal runner Mo Farah one of the most successful long-distance runners in history. Releasing in time for the 2019 London Marathon the shoe's Flyknit upper appears in Bright Crimson with the ZoomX foam midsole sporting a Bright Crimson to sapphire gradient. Supported by an asymmetrical lacing system up top a carbon-fiber plate underfoot is included for energy return.,Nike VaporFly 4% Flyknit London Marathon (2019),I need a pair of carbon plated shoes,5
2207,6,3039,6374fd4703a96e36ed3d19e0,21,5.339482384,Nike’s Breaking2 program was initiated to achieve a sub-two-hour marathon time and the Zoom Vaporfly 4% was developed as a part of that. This ‘Vast Grey’ colorway features a neutral tone on the Flymesh upper while long streaks of blue and red accent the ZoomX foam midsole where a full-length carbon fiber plate additionally sits.,Nike Zoom Vaporfly 4% Vast Grey,I need a pair of carbon plated shoes,5
2208,6,1791,6374fd8803a96e36ed3d3e5e,22,5.299163199,The UltraBoost Clima Limited ‘Carbon’ pairs adidas’ Boost cushioning with Clima cooling technology utilizing an open-weave upper with moisture-wicking fibers that allow the foot to stay dry and cool. The running shoe’s black Primeknit construction is matched by a flexible midfoot cage and molded heel counter along with a Boost midsole coated in black.,adidas Ultra Boost Clima Black,I need a pair of carbon plated shoes,0
2209,6,3061,6374fd9603a96e36ed3d4057,23,5.299163199,The Air Force 1 Foamposite ‘Light Carbon’ dropped in 2018 bringing back a revamped edition of the 1982 classic silhouette. This pair features a molded slate blue Foamposite upper accented with an embossed Swoosh and treated with a subtle iridescent sheen. Contrasting hits of black appear on the shoe’s ankle strap throat heel tab and midsole.,Nike Air Force 1 Foamposite Cup Light Carbon,I need a pair of carbon plated shoes,5
2210,6,710,6374fd6e03a96e36ed3d34f3,24,5.091041694,The Gyakusou x ZoomX Vaporfly NEXT% 'Midnight Spruce Burgundy' was designed in collaboration with Jun Takahashi's running club. The shoe's upper is built with VaporWeave bolstered by no-sew overlays and finished in a subdued series of hues. The lateral forefoot includes 'Gyakusou International Running Association' with further 'Gyakusou' branding on the quarter panel. Underfoot a ZoomX foam midsole provides cushioning working with a carbon-fiber spring plate for energy return giving way to flex grooves on the rubber outsole.,Nike ZoomX Vaporfly Next% Gyakusou Green,I need a pair of carbon plated shoes,5
2211,6,785,6374ff50c30ceb3748b48635,25,5.091041694,The Air Jordan 12 Retro 'Royalty' brings a luxe look to its classic basketball construction. The shoe's upper is built with tumbled leather finished primarily in white and contrasted by black on the basketball-textured mudguard. The classic radiating stitching remains intact while the upper eyelets TPU insert and branding add metallic gold to the look. Underfoot full-length Zoom Air provides cushioning working with a carbon-fiber plate for stability and a herringbone rubber outsole for traction.,Jordan 12 Retro Royalty Taxi,I need a pair of carbon plated shoes,5
2212,6,385,6374ff4bc30ceb3748b4858b,26,5.082117268,The ZoomX VaporFly NEXT% 'Valerian Blue' is a performance runner with a vibrant look. Built with the engineered woven mesh known as VaporWeave the upper appears in Valerian Blue accented by purple on the eyestay and Vapour Green on the Swoosh branding. Underfoot more Vapour Green emerges on the ZoomX midsole which incorporates a full-length carbon fiber plate. Flex grooves on the outsole provide traction.,Nike ZoomX Vaporfly Next% Valerian Blue,I need a pair of carbon plated shoes,5
2213,6,1298,6374fd7803a96e36ed3d391d,27,5.080861035,The React Phantom Run Flyknit 2 'Red Orbit' sports a vibrant contrasting look on its performant running construction. Built with Flyknit the shoe's upper is supported by Flywire cables at the midfoot eliminating the need for traditional laces. A heel counter is included for stability while tongue and heel pull-loops provide easy on and off. Underfoot a React foam midsole provides cushioning giving way to a rubber outsole for traction.,Nike React Phantom Run Flyknit 2 Red Orbit,I need a pair of carbon plated shoes,0
2214,6,369,6374ff4bc30ceb3748b48562,28,4.990129536,Updating the pinnacle running shoe with a new color scheme is the Nike Air Zoom Alphafly Next% 'Barely Volt.' The AtomKnit upper that's a breathable lightweight update of Nike Flyknit features a neon green hue throughout. Gradient pastels fade to white on the ZoomX foam midsole that includes a full-length carbon fiber plate and is fitted with two visible Zoom Air units under the forefoot. Durable rubber pods are included on the outsole that has a traction pattern based on data from hundreds of other runners.,Nike Air Zoom Alphafly Next% Barely Volt Orange,I need a pair of carbon plated shoes,5
2215,6,713,6374fd6e03a96e36ed3d34f7,29,4.990129536,Drawing from Nike history the ZoomX Vaporfly NEXT% 2 'Blue Ribbon Sports' emerges with a unique look. Built with textile the shoe's upper sports a white base with Blue Ribbon Sports—Nike's original name—getting a callout via a BRS graphic on the heel. That graphic also gives the nod to the brand's first ever retail door while the tongue and forefoot overlays highlight the look via tiger stripes. Underfoot ZoomX foam provides cushioning with a full-length carbon fiber plate providing energy return.,Nike ZoomX Vaporfly Next% 2 BRS Tiger,I need a pair of carbon plated shoes,5
2216,6,727,6374ff50c30ceb3748b485db,30,4.990129536,A new entry in the lineage of the Air Jordan 11 the 'Cherry' features a clean colorway that utilizes a Chicago Bulls inspired palette. The upper features white mesh with tonal webbing eyelets while a shiny patent leather mudguard wraps around the entire shoe in a deep red hue. A red Jumpman logo appears on the back heel area while a translucent rubber outsole finishes the look. A lightweight Phylon midsole provides cushioning while a carbon fiber spring plate offers structural support underfoot.,Jordan 11 Retro Cherry (2022),I need a pair of carbon plated shoes,5
2217,6,1165,6374ff50c30ceb3748b488f7,31,4.990129536,Releasing in 2013 the Air Jordan 11 Retro 'Gamma Blue' was a holiday release. Built with a mix of ballistic mesh and patent leather the shoe's upper appears in black with Gamma Blue highlighting the Jumpman on the lateral heel. The heel patch and lace bed instead add Varsity Maize to the look while underfoot full-length Air in the tonal phylon midsole provides cushioning. A carbon-fiber spring plate offers stability with a translucent rubber outsole sporting herringbone pods to offer traction.,Jordan 11 Retro Gamma Blue,I need a pair of carbon plated shoes,5
2218,6,3031,6374fd4703a96e36ed3d19cf,32,4.990129536,Presenting an elite running shoe built for maximum speed is the Nike women's ZoomX Vaporfly NEXT% 2 'Black Metallic Gold Coin.' Asymmetrical lacing secures the breathable black mesh upper with patterned Swooshes outlined in metallic gold. Internal foam pods line the interior heel for comfortability and a reinforced forefoot gives improved containment. On the bottom is a full-length carbon fiber plate and ZoomX foam midsole with longitudinal grooves carved into the rubber outsole.,Nike ZoomX Vaporfly Next% 2 Black Metallic Gold Coin (W),I need a pair of carbon plated shoes,5
2219,6,680,6374fd6e03a96e36ed3d34ac,33,4.847626877,Paying tribute to Nike's predecessor the ZoomX Vaporfly NEXT% 'Blue Ribbon Sports' emerges with a graphic print throughout its construction. The design marks the VaporWeave upper which is secured by off-center lacing and sports a wider toe box for support. Underfoot a stacked ZoomX foam midsole provides cushioning working with a carbon fiber plate for stability. The rubber outsole sports vertical flex grooves for flexible traction.,Nike ZoomX Vaporfly Next Blue Ribbon Sports Blue,I need a pair of carbon plated shoes,5
2220,6,741,6374ff50c30ceb3748b485ef,34,4.845876004,Released in December 2021 the Air Jordan 11 Retro 'Cool Grey' 2021 brings back a colorway from 2001 and 2010. Faithful to the OG the shoe's upper is built with leather finished in grey and supported by a darker grey patent leather mudguard. Tonal webbing eyelets are worked into the lacing system to secure the fit while underfoot a contrasting white phylon midsole houses full-length Air for cushioning with a carbon fiber plate included for added support. An icy translucent rubber outsole provides traction.,Jordan 11 Retro Cool Grey (2021),I need a pair of carbon plated shoes,5
