shoeName, brand, styleID, retailPrice, lowestResellPrice_StockX, lowestResellPrice_Goat, lowestResellPrice_flightClub, id, silhoutte, Colorway, releaseDate, description
Nike Epic Phantom React Flyknit Black White (W), Nike, BV0415-001, 150, 85, 70, 70, 6374ff4bc30ceb3748b48597, Nike Epic Phantom React Flyknit, Black/Black-White, 2019-05-02, The Wmns Epic Phantom React Flyknit 'Black' emerges with a blacked-out colorway. The performance runner features a laceless Flyknit upper in black with tongue and heel pull-loops for easy on and off. A tonal heel counter provides stability while a white React midsole provides cushioning and contrast. The outsole incorporates a pressure-mapped traction pattern.
Nike Waffle One Black White, Nike, DA7995-001, 100, 42, 54, 54, 6374ff4bc30ceb3748b48598, Nike Waffle One, Summit White/White-Black-Orange, 2021-05-13, Featuring a classic two-tone look the Waffle One 'Black' adds to the Waffle line. Built with semitranslucent mesh the shoe's upper appears in black with leather on the tonal Swoosh and suede overlaying the forefoot and heel. A TPU heel counter is included for stability while underfoot a white foam midsole provides cushioning and contrast sporting a classic wedge shape. A waffle rubber outsole offers traction completing the look in black.
Nike Shox Ride 2 SP Supreme Olive, Nike, DN1615-200, 188, 300, 338, 338, 6374ff4bc30ceb3748b48599, Nike Shox Ride 2 SP, Neutral Olive/Electric Green-Pilgrim, 2022-06-23, The Supreme x Shox Ride 2 'Neutral Olive' is part of a four shoe pack that also includes matching Nike Running hats. The upper utilizes Neutral Olive ventilated mesh panels with overlays arriving in leather and nubuck. Lime Green accents the Swoosh as well as the Shox logo on the tongue area. A visible Nike Air unit in the forefoot complements the Shox columns in the heel where 'Supreme' wordmarks can be seen on each individual pillar.
Nike Zoom Terra Kiger 5 OFF-WHITE Electric Green (W), Nike, CD8179-300, 180, 114, 105, 105, 6374ff4bc30ceb3748b4859d, Nike Zoom Terra Kiger 5, Electric Green/Metallic Silver-Sail, 2019-06-24, The OFF-WHITE x Wmns Air Zoom Terra Kiger 5 'Athlete in Progress - Electric Green' is the result of a collaboration between Virgil Abloh and Nike. A women's shoe the upper is built with nylon and brushed suede overlays finished in Electric Green and brown. A retro-style finish emerges on the tongue supported by an asymmetrical lacing system with blue laces. Underfoot a Zoom Air midsole gives way to a spiked rubber outsole.
Nike Air Zoom Tempo Next% Flyknit Black White, Nike, CI9923-001, 200, 104, 97, 80, 6374ff4bc30ceb3748b4859e, Nike Air Zoom Tempo Next% Flyknit, Black/Volt-White, 2020-09-24, The Air Zoom Tempo NEXT% Flyknit 'Black White Volt' is an everyday training shoe. The shoe's upper is built with Flyknit finished in black and supported by synthetic no-sew overlays. An asymmetrical lacing system bolsters the fit while underfoot the midsole combines React with ZoomX foam sporting visible Zoom Air in the forefoot for added cushioning. A full-length plate is included for stability.
Nike Air Presto Off-White, Nike, AA3830-001, 160, 2400, 2550, 2550, 6374ff4bc30ceb3748b485a0, Nike Air Presto, Black/Black-Muslin, 2017-09-09, Part of The Ten capsule from Virgil Abloh and Nike the OFF-WHITE x Air Presto 'The Ten' emerges with a deconstructed look. The shoe's breathable upper features prominent seams with an exposed tongue and a sitched-on Swoosh which emerges underneath the white lacing cage. The heel strap and medial side quarter panel sport prominent branding with a zip tie hang-tag adding a hit of red on the left shoe.
Nike Air Max Bolt Triple Black, Nike, CU4151-001, 100, 78, 76, 76, 6374ff4bc30ceb3748b485a3, Nike Air Max Bolt, Black/Black/Black, 2021-05-04, Featuring a blacked-out look the Air Max Bolt 'Triple Black' is a lifestyle running shoe. Built with mesh and synthetic overlays the shoe's upper appears entirely in black supported by a TPU heel counter for stability. A tongue pull-loop is included for easy on and off while underfoot the black foam midsole with visible Max Air offers cushioning and continues the monochromatic design. A modified waffle traction pattern on the rubber outsole provides traction.
Nike Shox Ride 2 SP Supreme Black, Nike, DN1615-001, 188, 300, 282, 282, 6374ff4bc30ceb3748b485a6, Nike Shox Ride 2 SP, Black/Black-Dark Ash-White, 2022-06-23, Supreme brings back a mid-2000s Nike Running silhouette the Shox Ride 2 with updated branding elements. This 'Black' colorway features a blacked out look across the mesh and leather upper. Hits of 3M can be found throughout with a white Swoosh on the back heel and white Shox logo on the tongue. 'Supreme' wordmarks can be found on each of the four Shox pillars working together with a forefoot visible Air unit.
Nike Cortez Basic Leather White Black (2017), Nike, 819719-100, 75, 147, 190, 152, 6374ff4bc30ceb3748b485a9, Nike Cortez Basic Leather, White/Metallic Silver-Black, 2017-01-01, Bill Bowerman first designed the Nike Cortez in 1972. Since then the silhouette has been redesigned in countless colorways but nothing beats a classic retro look. The Cortez Basic Leather features a white leather upper with visible stitching and a low-cut collar that provides for flexible movement. The low top also features a lightweight EVA wedge midsole for responsive cushioning subtle herringbone patterns on the outsole and black accents on the oversize Swoosh heel and tongue tab.
Nike Vapor Street Off-White Polarized Blue (W), Nike, CD8178-400, 190, 94, 99, 70, 6374ff4bc30ceb3748b485aa, Nike Vapor Street, Polarized Blue/Tour Yellow-Sail, 2019-11-14, The OFF-WHITE x women’s Vapor Street ‘Polarized Blue’ combines Nike’s performance running heritage with a vibrant color scheme and fashion-forward details from the mind of Virgil Abloh. Built for speed with a lightweight nylon upper in blue and pink the sneaker sits atop a bulky midsole that’s reinforced underfoot by track spikes. Unique details include secondary lacing and Virgil’s signature zip tie.
Nike Waffle Racer Off-White Black (W), Nike, CD8180-001, 150, 152, 140, 119, 6374ff4bc30ceb3748b485ac, Nike Waffle Racer, Black/Laser Fuchsia-White, 2019-12-12, Part of a three-shoe pack the OFF-WHITE x Wmns Waffle Racer 'Fuchsia' features input from Virgil Abloh. The bold design includes a translucent textile overlay throughout its upper with the black and white finished accented by fuchsia Flywire cables. The medial side sports the usual overbranding while underfoot an exaggerated spiked outsole provides traction.
Nike Air Zoom Alphafly Next% Black Electric Green, Nike, CI9925-400, 250, 238, 165, 165, 6374ff4bc30ceb3748b485ad, Nike Air Zoom Alphafly Next%, Black/Electric Green, 2020-02-29, Based on the prototype shoe worn by Eliud Kipchoge when he unofficially broke the two-hour marathon barrier in October 2019 the Air Zoom Alphafly Next% 'Lime Blast' is a performane runner. Built with the lighter more breathable AtomKnit the shoe's upper is supported underfoot by a ZoomX midsole with Zoom Air in the forefoot. A carbon fiber plate provides stability.
Nike Epic React Flyknit 2 Hydrogen Blue Sapphire Hyper Pink, Nike, BQ8928-453, 150, 76, 78, 78, 6374ff4bc30ceb3748b485af, Nike Epic React Flyknit 2, Hydrogen Blue/Hydrogen Blue-Sapphire-Lime Blast-Hyper Pink-Blue Tint, 2019-01-17, The Epic React Flyknit 2 '8-Bit' looks to 90s technology for inspiration releasing alongside a black 'Pixel' colorway. The shoe's Flyknit upper appears in white supported by a TPU eyestay and blue heel counter. A tonal Swoosh is worked into the side wall while underfoot a white React midsole is accented by Lime Blast and Hyper Pink. The outsole includes rubber inserts at the toe and heel.
Nike Vapor Street Off-White Black Laser Fuchsia (W), Nike, CD8178-001, 190, 125, 123, 90, 6374ff4bc30ceb3748b485b0, Nike Vapor Street, Black/White-Black-Laser Fuchsia, 2019-11-14, Dropping in November 2019 as part of Virgil Abloh’s ‘Athlete in Progress’ collection the OFF-WHITE x women’s Vapor Street ‘Laser Fuchsia’ gives the nod to Nike’s track and field heritage. The stylized running shoe features a translucent overlay atop a black nylon upper accented with Laser Fuchsia detailing and Virgil’s signature touches including a plastic zip tie and printed text on the medial sidewall.
Nike Space Hippie 04 Iron Grey (W), Nike, CD3476-002, 130, 66, 53, 53, 6374ff4bc30ceb3748b485b8, Nike Space Hippie 04, Iron Grey/Bright Crimson-Light Smoke Grey, 2020-11-14, A sustainable shoe with a bold design the Wmns Space Hippie 04 'Iron Grey' features a neutral colorway. Built with deconstructed Flyknit the shoe's upper sports a heathered grey finish incorporating yarns made with post-industrial and post-consumer waste. A heel pull-loop is included for easy on and off while underfoot a speckled Crater Foam midsole provides cushioning. A modified waffle rubber outsole is included for traction.
Nike Waffle Trainer 2 White Black, Nike, DH1349-100, 100, 48, 45, 45, 6374ff4bc30ceb3748b485bb, Nike Waffle Trainer 2, White/Sail/Summit White/Black, 2021-10-02, Taking cues from the 1974 original silhouette with an essential two-tone pallete is the Nike Waffle Trainer 2 'White Black.' The upper pairs a white nylon base with off-white suede overlays at the forefoot and heel. Black accents are seen on the leather Swoosh and heel tab stamped with a Nike wordmark in simple white block lettering with additional Nike branding decorating the woven tag looped over the exposed foam tongue. The crisp white foam midsole is supported by a black waffle-traction rubber outsole.
Nike Shox Ride 2 SP Supreme White, Nike, DN1615-100, 188, 299, 292, 292, 6374ff4bc30ceb3748b485c6, Nike Shox Ride 2 SP, White/Grey Fog-Flat Platinum, 2022-06-23, While Supreme is known most for skateboarding they have worked on different silhouettes from the Nike Sportswear catalog in the past including running. Bringing back a mid-2000s Shox style the New York brand makes a bold statement with the Nike Shox Ride 2. This colorway sees a mainly white base offered up in a mesh and leather combo on the upper with grey overlays. Hits of red offer a pop of color including the 'S' Shox logo on the tongue and Swoosh logos on the forefoot and heel. Four Shox columns appear in bright red with 'Supreme' wordmarks in a contrasting white shade. A visible Nike Air unit in the forefoot finishes the look.
Nike Air Kukini Spiridon Cage 2 Stussy White, Nike, CJ9918-100, 170, 87, 88, 84, 6374ff4bc30ceb3748b485cb, Nike Air Kukini Spiridon Cage 2, White/Black-Habanero Red, 2020-07-24, Nike teamed up with the Southern California streetwear brand to create the Stussy x Air Zoom Spiridon KK 'Habanero Red.' Inspired by the Air Kukini the shoe's slip-on upper is built with a white mesh base overlaid by tonal web-like detailing. Black branding including the Stussy branding on the tongue contrasts the look while the inner lining adds Habanero Red to the design. Underfoot Phylite and caged Zoom Air combine to provide cushioning.
Nike React Element 87 Anthracite Black, Nike, AQ1090-001, 160, 79, 49, 35, 6374ff4bc30ceb3748b485cc, Nike React Element 87, Anthracite/Black-White, 2018-06-14, The Nike React Element 87 'Anthracite' is designed with walking in mind particularly in urban environments. Marked by a contrasting colorway of pure black and white the sneaker features a semi-translucent top made of transparent TPE yarn fabric with a low-ride Swoosh that merges with the midsole and is surrounded by a wavy trail-running lace scheme made of leather suede and reflective detail. Its wide drilled midsole reaction sports translucent black plugs that remain for traction underfoot.
Nike Waffle Racer Off-White White (W), Nike, CD8180-100, 150, 159, 160, 100, 6374ff4bc30ceb3748b485d1, Nike Waffle Racer, White/Electric Green-Black, 2019-12-12, The OFF-WHITE x Wmns Waffle Racer 'Electric Green' from Virgil Abloh and Nike released as part of a three-shoe pack. Featuring the designer's signature aesthetic the upper is overlaid by a translucent textile accented by Electric Green on the laces. A hang-tag emerges on the right shoe with the usual overbranding on the medial side of both shoes. Underfoot a bold spiked outsole is included for traction.
Nike Classic Cortez Stranger Things Sail Upside Down Pack, Nike, CJ6107-100, 120, 146, 90, 58, 6374ff4bc30ceb3748b485d2, Nike Classic Cortez, Sail/Navy, 2019-08-13, Debuting a month after the third season of Stranger Things the Stranger Things x Classic Cortez QS 'Upside Down' features inspiration from the series' signature alternate dimension. As a result the simple Sail fabric upper is designed to be worn away to reveal a blue denim construction. Co-branding marks the tongue while season-specific touches include 'Suzie -- do you copy?' and sketched schematics for the machine at the center of season 3. The shoe released with special pins and themed packaging. The shoe released alongside a Blazer and Tailwind.
Nike Air Pegasus 83 Khaki, Nike, DJ9292-200, 100, 91, 87, 87, 6374ff4bc30ceb3748b485d3, Nike Air Pegasus 83, Khaki/Dark Driftwood/Light Bone/Off Noir, 2021-10-14, Bringing back the vintage '80s runner in a rustic colorway is the Nike Air Pegasus 83 'Khaki.' A subdued light brown is featured on the upper made with a breathable nylon base and suede overlays at the forefoot and heel. Contrasting black leather accents are on the signature Swoosh and heel tab that's marked with Nike Air branding. On the bottom is a white foam midsole with Nike Air cushioning in the heel with a black waffle-traction rubber outsole.
Nike Air Pegasus 83 Grey Fog, Nike, DJ9292-001, 100, 92, 73, 73, 6374ff4bc30ceb3748b485d4, Nike Air Pegasus 83, Grey Fog/Photon Dust/White/Summit White, 2021-10-14, Highlighting neutral tones on a classic running shoe from Nike's early '80s archives is the Nike Air Pegasus 83 'Grey Fog.' A traditional blend of nylon and suede is utilized on the upper in varying shades of grey with a white leather Swoosh. The leather heel tab and woven tongue tag are decorated with Nike Air branding while underneath is a white foam midsole with encapsulated Nike Air cushioning in the heel and a black waffle-tread rubber outsole.
Nike Joyride Run Flyknit Black White, Nike, AQ2730-001, 180, 126, 89, 89, 6374ff4bc30ceb3748b485d5, Nike Joyride Run Flyknit, Black/Black-White, 2019-08-15, The Joyride Run Flyknit 'Oreo' emerges with a simple colorway that highlights its modern performance features. The shoe's upper features a flexible Flyknit construction in black supported by an inner sleeve construction. A heel overlay is worked into the lacing system while the upper itself appears in a patterned mix of black and white. Underfoot a white Joyride midsole includes visible TPD beads in the heel with more beads visible in the forefoot of the outsole.
Nike Air Zoom Alphafly Next% Black Electric Green (W), Nike, CZ1514-400, 250, 187, 134, 134, 6374ff4bc30ceb3748b485d6, Nike Air Zoom Alphafly Next%, Black/Electric Green, 2020-02-29, The Wmns Air Zoom Alphafly Next% 'Lime Blast' brings a two-tone look to its bold performance construction. The shoe's upper is built with AtomKnit a lighter more breathable version of Flyknit with a heel pull-loop for easy on and off. A Lime Blast Swoosh accents the look matched underfoot by the ZoomX midsode which includes Zoom Air in the forefoot for cushioning. A full-length carbon fiber plate is included for stability.
